"Plot Title:  10884524"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884524, SEN S/N: 10884524)","RH, % (LGR S/N: 10884524, SEN S/N: 10884524)"
129,18-05-10,00:38:37,75.204,55.149
130,18-05-10,00:43:37,75.247,55.247
131,18-05-10,00:48:37,75.376,54.913
132,18-05-10,00:53:37,75.551,54.614
133,18-05-10,00:58:37,75.551,54.552
134,18-05-10,01:03:37,75.463,54.607
135,18-05-10,01:08:37,75.290,54.969
136,18-05-10,01:13:37,75.247,55.028
137,18-05-10,01:18:37,75.117,55.017
138,18-05-10,01:23:37,75.029,55.011
139,18-05-10,01:28:37,74.899,54.875
140,18-05-10,01:33:37,74.640,55.073
141,18-05-10,01:38:37,74.554,55.191
142,18-05-10,01:43:37,74.597,54.944
143,18-05-10,01:48:37,74.554,54.847
144,18-05-10,01:53:37,74.295,55.076
145,18-05-10,01:58:37,74.295,55.139
146,18-05-10,02:03:37,74.163,55.409
147,18-05-10,02:08:37,73.990,55.613
148,18-05-10,02:13:37,73.645,56.206
149,18-05-10,02:18:37,73.472,56.626
150,18-05-10,02:23:37,73.299,56.860
151,18-05-10,02:28:37,73.213,57.193
152,18-05-10,02:33:37,73.126,57.340
153,18-05-10,02:38:37,73.126,57.526
154,18-05-10,02:43:37,72.869,57.998
155,18-05-10,02:48:37,72.480,58.580
156,18-05-10,02:53:37,72.264,58.992
157,18-05-10,02:58:37,72.480,59.164
158,18-05-10,03:03:37,72.351,59.244
159,18-05-10,03:08:37,72.093,59.834
160,18-05-10,03:13:37,71.748,60.446
161,18-05-10,03:18:37,71.490,61.063
162,18-05-10,03:23:37,71.190,61.370
163,18-05-10,03:28:37,70.803,61.881
164,18-05-10,03:33:37,70.630,62.380
165,18-05-10,03:38:37,70.372,63.202
166,18-05-10,03:43:37,70.072,63.686
167,18-05-10,03:48:37,69.858,64.417
168,18-05-10,03:53:37,69.814,64.712
169,18-05-10,03:58:37,69.942,64.784
170,18-05-10,04:03:37,69.814,65.071
171,18-05-10,04:08:37,69.643,65.682
172,18-05-10,04:13:37,69.427,66.139
173,18-05-10,04:18:37,69.129,66.526
174,18-05-10,04:23:37,68.913,66.980
175,18-05-10,04:28:37,68.698,67.610
176,18-05-10,04:33:37,68.270,68.306
177,18-05-10,04:38:37,67.971,68.894
178,18-05-10,04:43:37,67.757,69.459
179,18-05-10,04:48:37,67.543,69.964
180,18-05-10,04:53:37,67.329,70.410
181,18-05-10,04:58:37,67.028,70.845
182,18-05-10,05:03:37,66.814,71.289
183,18-05-10,05:08:37,66.729,71.570
184,18-05-10,05:13:37,66.686,72.233
185,18-05-10,05:18:37,66.600,72.513
186,18-05-10,05:23:37,66.344,73.092
187,18-05-10,05:28:37,66.214,73.424
188,18-05-10,05:33:37,66.173,73.650
189,18-05-10,05:38:37,66.087,73.727
190,18-05-10,05:43:37,66.043,73.837
191,18-05-10,05:48:37,65.872,74.019
192,18-05-10,05:53:37,65.829,74.244
193,18-05-10,05:58:37,65.745,74.522
194,18-05-10,06:03:37,65.788,74.727
195,18-05-10,06:08:37,65.872,74.593
196,18-05-10,06:13:37,65.916,74.627
197,18-05-10,06:18:37,65.916,74.770
198,18-05-10,06:23:37,65.701,74.861
199,18-05-10,06:28:37,65.701,75.032
200,18-05-10,06:33:37,65.788,75.099
201,18-05-10,06:38:37,65.916,75.142
202,18-05-10,06:43:37,66.344,74.961
203,18-05-10,06:48:37,66.385,74.765
204,18-05-10,06:53:37,66.258,74.722
205,18-05-10,06:58:37,65.916,75.228
206,18-05-10,07:03:37,65.959,75.461
207,18-05-10,07:08:37,66.000,75.609
208,18-05-10,07:13:37,66.515,75.352
209,18-05-10,07:18:37,67.543,74.174
210,18-05-10,07:23:37,67.885,73.230
211,18-05-10,07:28:37,68.056,72.698
212,18-05-10,07:33:37,68.099,72.500
213,18-05-10,07:38:37,68.142,72.330
214,18-05-10,07:43:37,68.227,72.368
215,18-05-10,07:48:37,68.356,72.266
216,18-05-10,07:53:37,68.614,71.711
217,18-05-10,07:58:37,68.956,71.602
218,18-05-10,08:03:37,68.999,71.636
219,18-05-10,08:08:37,69.256,71.196
220,18-05-10,08:13:37,69.471,70.046
221,18-05-10,08:18:37,69.600,69.677
222,18-05-10,08:23:37,69.685,69.804
223,18-05-10,08:28:37,69.901,69.208
224,18-05-10,08:33:37,70.372,68.044
225,18-05-10,08:38:37,70.716,67.009
226,18-05-10,08:43:37,71.103,66.182
227,18-05-10,08:48:37,71.533,65.536
228,18-05-10,08:53:37,71.791,65.170
229,18-05-10,08:58:37,72.093,64.989
230,18-05-10,09:03:37,72.437,64.600
231,18-05-10,09:08:37,72.696,63.992
232,18-05-10,09:13:37,73.170,63.007
233,18-05-10,09:18:37,73.386,62.784
234,18-05-10,09:23:37,73.774,62.547
235,18-05-10,09:28:37,74.034,61.290
236,18-05-10,09:33:37,74.381,61.077
237,18-05-10,09:38:37,74.597,60.820
238,18-05-10,09:43:37,75.247,60.725
239,18-05-10,09:48:37,75.681,60.487
240,18-05-10,09:53:37,76.028,60.210
241,18-05-10,09:58:37,76.550,59.948
242,18-05-10,10:03:37,76.725,58.511
243,18-05-10,10:08:37,77.117,58.482
244,18-05-10,10:13:37,77.421,57.949
245,18-05-10,10:18:37,77.815,56.799
246,18-05-10,10:23:37,78.296,56.620
247,18-05-10,10:28:37,78.733,54.899
248,18-05-10,10:33:37,79.084,54.108
249,18-05-10,10:38:37,79.304,54.188
250,18-05-10,10:43:37,79.612,53.106
251,18-05-10,10:48:37,80.184,52.261
252,18-05-10,10:53:37,80.227,51.437
253,18-05-10,10:58:37,80.668,50.799
254,18-05-10,11:03:37,80.978,50.566
255,18-05-10,11:08:37,80.890,50.111
256,18-05-10,11:13:37,81.421,49.604
257,18-05-10,11:18:37,81.775,49.051
258,18-05-10,11:23:37,81.909,48.641
259,18-05-10,11:28:37,82.175,48.757
260,18-05-10,11:33:37,82.798,48.219
261,18-05-10,11:38:37,83.021,46.874
262,18-05-10,11:43:37,83.021,46.224
263,18-05-10,11:48:37,83.511,45.474
264,18-05-10,11:53:37,83.377,43.699
265,18-05-10,11:58:37,83.736,44.115
266,18-05-10,12:03:37,83.646,44.634
267,18-05-10,12:08:37,83.824,44.612
268,18-05-10,12:13:37,84.094,45.055
269,18-05-10,12:18:37,84.317,42.772
270,18-05-10,12:23:37,84.094,43.416
271,18-05-10,12:28:37,84.317,42.706
272,18-05-10,12:33:37,84.767,43.261
273,18-05-10,12:38:37,84.497,42.981
274,18-05-10,12:43:37,84.227,43.129
275,18-05-10,12:48:37,83.736,43.656
276,18-05-10,12:53:37,84.900,42.281
277,18-05-10,12:58:37,85.397,42.839
278,18-05-10,13:03:37,84.900,41.752
279,18-05-10,13:08:37,84.587,42.624
280,18-05-10,13:13:37,85.082,42.027
281,18-05-10,13:18:37,84.812,42.341
282,18-05-10,13:23:37,85.622,40.934
283,18-05-10,13:28:37,85.532,41.890
284,18-05-10,13:33:37,85.577,40.600
285,18-05-10,13:38:37,85.487,41.059
286,18-05-10,13:43:37,84.812,42.506
287,18-05-10,13:48:37,84.945,43.602
288,18-05-10,13:53:37,83.824,44.187
289,18-05-10,13:58:37,83.064,44.923
290,18-05-10,14:03:37,82.841,45.495
291,18-05-10,14:08:37,83.914,45.109
292,18-05-10,14:13:37,83.332,45.463
293,18-05-10,14:18:37,83.377,42.483
294,18-05-10,14:23:37,83.332,42.250
295,18-05-10,14:28:37,84.407,42.316
296,18-05-10,14:33:37,85.082,41.697
297,18-05-10,14:38:37,84.990,42.385
298,18-05-10,14:43:37,84.362,43.696
299,18-05-10,14:48:37,84.857,43.267
300,18-05-10,14:53:37,84.587,43.645
301,18-05-10,14:58:37,85.082,42.853
302,18-05-10,15:03:37,85.532,42.947
303,18-05-10,15:08:37,86.211,43.088
304,18-05-10,15:13:37,86.799,40.539
305,18-05-10,15:18:37,86.256,39.774
306,18-05-10,15:23:37,86.119,39.667
307,18-05-10,15:28:37,86.437,38.650
308,18-05-10,15:33:37,86.844,39.542
309,18-05-10,15:38:37,86.664,39.231
310,18-05-10,15:43:37,86.482,38.418
311,18-05-10,15:48:37,86.891,39.077
312,18-05-10,15:53:37,87.028,38.248
313,18-05-10,15:58:37,87.300,38.062
314,18-05-10,16:03:37,86.936,37.034
315,18-05-10,16:08:37,86.754,38.467
316,18-05-10,16:13:37,85.894,38.753
317,18-05-10,16:18:37,86.664,39.064
318,18-05-10,16:23:37,86.527,38.387
319,18-05-10,16:28:37,85.849,38.984
320,18-05-10,16:33:37,85.894,39.620
321,18-05-10,16:38:37,86.164,39.802
322,18-05-10,16:43:37,86.074,40.030
323,18-05-10,16:48:37,85.397,40.090
324,18-05-10,16:53:37,85.532,40.298
325,18-05-10,16:58:37,85.849,40.050
326,18-05-10,17:03:37,86.527,39.990
327,18-05-10,17:08:37,86.164,40.036
328,18-05-10,17:13:37,86.437,40.551
329,18-05-10,17:18:37,86.391,40.349
330,18-05-10,17:23:37,86.799,39.639
331,18-05-10,17:28:37,86.437,39.318
332,18-05-10,17:33:37,86.527,39.457
333,18-05-10,17:38:37,86.572,39.426
334,18-05-10,17:43:37,86.346,38.812
335,18-05-10,17:48:37,86.301,39.677
336,18-05-10,17:53:37,86.572,39.359
337,18-05-10,17:58:37,86.572,38.958
338,18-05-10,18:03:37,86.527,39.457
339,18-05-10,18:08:37,86.256,39.374
340,18-05-10,18:13:37,86.346,40.046
341,18-05-10,18:18:37,85.577,40.666
342,18-05-10,18:23:37,84.857,41.584
343,18-05-10,18:28:37,84.945,41.821
344,18-05-10,18:33:37,84.900,41.818
345,18-05-10,18:38:37,84.812,42.077
346,18-05-10,18:43:37,84.632,41.735
347,18-05-10,18:48:37,80.978,42.990
348,18-05-10,18:53:37,79.480,44.883
349,18-05-10,18:58:37,78.777,46.003
350,18-05-10,19:03:37,77.509,47.560
351,18-05-10,19:08:37,76.768,49.269
352,18-05-10,19:13:37,76.332,50.288
353,18-05-10,19:18:37,75.029,52.186
354,18-05-10,19:23:37,73.688,54.216
355,18-05-10,19:28:37,73.256,55.646
356,18-05-10,19:33:37,73.299,56.333
357,18-05-10,19:38:37,72.912,56.828
358,18-05-10,19:43:37,72.826,57.037
359,18-05-10,19:48:37,72.653,57.239
360,18-05-10,19:53:37,72.007,59.398
361,18-05-10,19:58:37,70.803,62.093
362,18-05-10,20:03:37,69.600,64.842
363,18-05-10,20:08:37,68.400,68.171
364,18-05-10,20:13:37,67.971,70.360
365,18-05-10,20:18:37,67.456,72.692
366,18-05-10,20:23:37,66.558,74.123
367,18-05-10,20:28:37,66.301,75.328
368,18-05-10,20:33:37,65.829,77.155
369,18-05-10,20:38:37,65.658,78.887
370,18-05-10,20:43:37,65.359,79.920
371,18-05-10,20:48:37,65.188,80.766
372,18-05-10,20:53:37,65.359,81.289
373,18-05-10,20:58:37,65.530,81.282
374,18-05-10,21:03:37,65.788,81.536
375,18-05-10,21:08:37,65.829,82.098
376,18-05-10,21:13:37,65.615,82.406
377,18-05-10,21:18:37,65.316,83.283
378,18-05-10,21:23:37,65.273,83.747
379,18-05-10,21:28:37,65.615,84.231
380,18-05-10,21:33:37,65.658,84.374
381,18-05-10,21:38:37,65.530,84.605
382,18-05-10,21:43:37,65.316,84.880
383,18-05-10,21:48:37,64.974,85.276
384,18-05-10,21:53:37,64.974,85.604
385,18-05-10,21:58:37,64.845,85.834
386,18-05-10,22:03:37,64.717,86.008
387,18-05-10,22:08:37,64.717,86.254
388,18-05-10,22:13:37,64.546,86.449
389,18-05-10,22:18:37,64.459,86.656
390,18-05-10,22:23:37,64.418,86.841
391,18-05-10,22:28:37,64.459,87.091
392,18-05-10,22:33:37,64.375,87.188
393,18-05-10,22:38:37,64.161,87.377
394,18-05-10,22:43:37,64.033,87.685
395,18-05-10,22:48:37,63.903,87.938
396,18-05-10,22:53:37,63.689,88.234
397,18-05-10,22:58:37,63.604,88.546
398,18-05-10,23:03:37,63.475,88.744
399,18-05-10,23:08:37,63.604,88.949
400,18-05-10,23:13:37,63.648,89.089
401,18-05-10,23:18:37,63.604,89.218
402,18-05-10,23:23:37,63.604,89.352
403,18-05-10,23:28:37,63.604,89.486
404,18-05-10,23:33:37,63.604,89.593
405,18-05-10,23:38:37,63.604,89.727
406,18-05-10,23:43:37,63.862,89.816
407,18-05-10,23:48:37,63.604,89.888
408,18-05-10,23:53:37,63.689,90.007
409,18-05-10,23:58:37,63.689,90.060
410,18-05-11,00:03:37,63.819,90.158
411,18-05-11,00:08:37,63.819,90.211
412,18-05-11,00:13:37,63.862,90.297
413,18-05-11,00:18:37,63.775,90.339
414,18-05-11,00:23:37,63.903,90.437
415,18-05-11,00:28:37,64.074,90.487
416,18-05-11,00:33:37,64.033,90.534
417,18-05-11,00:38:37,64.074,90.647
418,18-05-11,00:43:37,64.074,90.727
419,18-05-11,00:48:37,63.946,90.790
420,18-05-11,00:53:37,63.775,90.873
421,18-05-11,00:58:37,63.946,90.976
422,18-05-11,01:03:37,64.117,90.893
423,18-05-11,01:08:37,63.990,90.742
424,18-05-11,01:13:37,63.903,90.677
425,18-05-11,01:18:37,63.732,90.547
426,18-05-11,01:23:37,63.648,90.428
427,18-05-11,01:28:37,63.561,90.417
428,18-05-11,01:33:37,63.433,90.426
429,18-05-11,01:38:37,63.304,90.382
430,18-05-11,01:43:37,63.262,90.242
431,18-05-11,01:48:37,63.262,90.216
432,18-05-11,01:53:37,63.219,90.156
433,18-05-11,01:58:37,63.048,90.133
434,18-05-11,02:03:37,63.090,90.166
435,18-05-11,02:08:37,63.176,90.204
436,18-05-11,02:13:37,63.090,90.246
437,18-05-11,02:18:37,63.090,90.219
438,18-05-11,02:23:37,63.048,90.133
439,18-05-11,02:28:37,63.005,90.127
440,18-05-11,02:33:37,62.962,90.148
441,18-05-11,02:38:37,62.962,90.175
442,18-05-11,02:43:37,63.005,90.234
443,18-05-11,02:48:37,63.005,90.261
444,18-05-11,02:53:37,62.962,90.335
445,18-05-11,02:58:37,62.962,90.441
446,18-05-11,03:03:37,63.005,90.447
447,18-05-11,03:08:37,62.919,90.489
448,18-05-11,03:13:37,63.005,90.554
449,18-05-11,03:18:37,62.962,90.655
450,18-05-11,03:23:37,62.919,90.702
451,18-05-11,03:28:37,62.748,90.785
452,18-05-11,03:33:37,62.791,90.817
453,18-05-11,03:38:37,62.834,90.850
454,18-05-11,03:43:37,62.919,90.862
455,18-05-11,03:48:37,62.875,90.856
456,18-05-11,03:53:37,62.834,90.903
457,18-05-11,03:58:37,62.834,90.983
458,18-05-11,04:03:37,62.791,91.110
459,18-05-11,04:08:37,62.919,91.181
460,18-05-11,04:13:37,63.005,91.246
461,18-05-11,04:18:37,63.005,91.299
462,18-05-11,04:23:37,62.919,91.393
463,18-05-11,04:28:37,62.919,91.446
464,18-05-11,04:33:37,62.919,91.499
465,18-05-11,04:38:37,62.919,91.526
466,18-05-11,04:43:37,62.875,91.600
467,18-05-11,04:48:37,62.962,91.664
468,18-05-11,04:53:37,63.005,91.697
469,18-05-11,04:58:37,62.919,91.711
470,18-05-11,05:03:37,62.791,91.773
471,18-05-11,05:08:37,62.834,91.832
472,18-05-11,05:13:37,62.791,91.853
473,18-05-11,05:18:37,62.834,91.885
474,18-05-11,05:23:37,62.834,91.911
475,18-05-11,05:28:37,62.834,91.938
476,18-05-11,05:33:37,62.875,91.944
477,18-05-11,05:38:37,62.791,91.958
478,18-05-11,05:43:37,62.791,91.958
479,18-05-11,05:48:37,62.875,91.970
480,18-05-11,05:53:37,62.834,91.991
481,18-05-11,05:58:37,62.919,92.029
482,18-05-11,06:03:37,62.791,92.064
483,18-05-11,06:08:37,62.748,92.085
484,18-05-11,06:13:37,62.704,92.105
485,18-05-11,06:18:37,62.661,92.152
486,18-05-11,06:23:37,62.661,92.205
487,18-05-11,06:28:37,62.661,92.258
488,18-05-11,06:33:37,62.661,92.284
489,18-05-11,06:38:37,62.577,92.299
490,18-05-11,06:43:37,62.577,92.352
491,18-05-11,06:48:37,62.533,92.372
492,18-05-11,06:53:37,62.577,92.404
493,18-05-11,06:58:37,62.577,92.404
494,18-05-11,07:03:37,62.620,92.410
495,18-05-11,07:08:37,62.661,92.390
496,18-05-11,07:13:37,62.834,92.388
497,18-05-11,07:18:37,62.875,92.394
498,18-05-11,07:23:37,63.048,92.365
499,18-05-11,07:28:37,63.219,92.336
500,18-05-11,07:33:37,63.304,92.295
501,18-05-11,07:38:37,63.433,92.260
502,18-05-11,07:43:37,63.689,92.190
503,18-05-11,07:48:37,63.862,92.108
504,18-05-11,07:53:37,64.117,92.037
505,18-05-11,07:58:37,64.375,91.940
506,18-05-11,08:03:37,64.845,91.766
507,18-05-11,08:08:37,65.574,91.173
508,18-05-11,08:13:37,65.788,90.560
509,18-05-11,08:18:37,66.000,90.159
510,18-05-11,08:23:37,66.258,89.736
511,18-05-11,08:28:37,66.472,89.361
512,18-05-11,08:33:37,66.686,89.065
513,18-05-11,08:38:37,67.028,88.487
514,18-05-11,08:43:37,67.329,87.657
515,18-05-11,08:48:37,67.757,86.975
516,18-05-11,08:53:37,68.056,86.494
517,18-05-11,08:58:37,68.400,86.153
518,18-05-11,09:03:37,68.698,86.137
519,18-05-11,09:08:37,68.999,86.065
520,18-05-11,09:13:37,69.343,85.751
521,18-05-11,09:18:37,69.771,85.004
522,18-05-11,09:23:37,70.243,84.202
523,18-05-11,09:28:37,70.716,83.480
524,18-05-11,09:33:37,71.060,82.851
525,18-05-11,09:38:37,71.533,82.432
526,18-05-11,09:43:37,71.964,81.893
527,18-05-11,09:48:37,72.307,81.765
528,18-05-11,09:53:37,72.696,80.510
529,18-05-11,09:58:37,73.213,80.344
530,18-05-11,10:03:37,73.472,79.291
531,18-05-11,10:08:37,73.731,78.405
532,18-05-11,10:13:37,74.163,77.420
533,18-05-11,10:18:37,75.204,76.178
534,18-05-11,10:23:37,75.117,75.296
535,18-05-11,10:28:37,75.637,75.383
536,18-05-11,10:33:37,75.942,74.833
537,18-05-11,10:38:37,76.158,74.681
538,18-05-11,10:43:37,76.550,73.199
539,18-05-11,10:48:37,76.986,73.128
540,18-05-11,10:53:37,77.378,71.929
541,18-05-11,10:58:37,77.815,71.233
542,18-05-11,11:03:37,78.121,71.414
543,18-05-11,11:08:37,78.514,70.383
544,18-05-11,11:13:37,79.041,68.339
545,18-05-11,11:18:37,78.953,66.642
546,18-05-11,11:23:37,79.216,66.667
547,18-05-11,11:28:37,79.567,66.640
548,18-05-11,11:33:37,80.051,65.259
549,18-05-11,11:38:37,80.625,64.275
550,18-05-11,11:43:37,80.537,63.869
551,18-05-11,11:48:37,81.154,62.513
552,18-05-11,11:53:37,81.730,59.716
553,18-05-11,11:58:37,81.597,57.800
554,18-05-11,12:03:37,81.466,58.664
555,18-05-11,12:08:37,81.997,58.647
556,18-05-11,12:13:37,81.909,59.139
557,18-05-11,12:18:37,82.353,58.740
558,18-05-11,12:23:37,82.886,57.814
559,18-05-11,12:28:37,83.021,55.715
560,18-05-11,12:33:37,83.109,55.312
561,18-05-11,12:38:37,83.242,54.435
562,18-05-11,12:43:37,83.511,55.692
563,18-05-11,12:48:37,83.199,54.527
564,18-05-11,12:53:37,83.199,54.685
565,18-05-11,12:58:37,82.530,55.044
566,18-05-11,13:03:37,82.886,53.804
567,18-05-11,13:08:37,83.691,54.057
568,18-05-11,13:13:37,84.362,52.546
569,18-05-11,13:18:37,84.497,51.980
570,18-05-11,13:23:37,84.094,50.376
571,18-05-11,13:28:37,84.587,50.573
572,18-05-11,13:33:37,84.004,50.917
573,18-05-11,13:38:37,83.824,49.584
574,18-05-11,13:43:37,83.556,50.466
575,18-05-11,13:48:37,84.049,50.373
576,18-05-11,13:53:37,84.812,49.913
577,18-05-11,13:58:37,84.497,49.600
578,18-05-11,14:03:37,84.182,49.287
579,18-05-11,14:08:37,84.677,49.128
580,18-05-11,14:13:37,85.712,47.839
581,18-05-11,14:18:37,84.990,48.373
582,18-05-11,14:23:37,85.262,47.417
583,18-05-11,14:28:37,86.164,46.435
584,18-05-11,14:33:37,85.894,47.721
585,18-05-11,14:38:37,85.802,45.921
586,18-05-11,14:43:37,85.757,46.473
587,18-05-11,14:48:37,85.894,46.548
588,18-05-11,14:53:37,85.984,45.147
589,18-05-11,14:58:37,85.532,45.215
590,18-05-11,15:03:37,85.802,44.839
591,18-05-11,15:08:37,85.667,44.568
592,18-05-11,15:13:37,86.346,44.612
593,18-05-11,15:18:37,86.891,44.516
594,18-05-11,15:23:37,86.709,45.293
595,18-05-11,15:28:37,86.617,44.564
596,18-05-11,15:33:37,86.936,43.695
597,18-05-11,15:38:37,86.936,44.255
598,18-05-11,15:43:37,86.164,45.158
599,18-05-11,15:48:37,86.981,45.573
600,18-05-11,15:53:37,86.891,44.779
601,18-05-11,15:58:37,86.527,45.543
602,18-05-11,16:03:37,87.163,44.731
603,18-05-11,16:08:37,86.572,43.309
604,18-05-11,16:13:37,86.572,43.903
605,18-05-11,16:18:37,87.118,43.937
606,18-05-11,16:23:37,86.664,44.040
607,18-05-11,16:28:37,86.527,44.229
608,18-05-11,16:33:37,86.437,44.979
609,18-05-11,16:38:37,84.990,45.376
610,18-05-11,16:43:37,85.172,44.897
611,18-05-11,16:48:37,85.849,43.560
612,18-05-11,16:53:37,86.617,42.750
613,18-05-11,16:58:37,86.482,43.237
614,18-05-11,17:03:37,86.844,41.937
615,18-05-11,17:08:37,86.617,42.817
616,18-05-11,17:13:37,86.709,42.591
617,18-05-11,17:18:37,86.709,43.153
618,18-05-11,17:23:37,86.799,43.257
619,18-05-11,17:28:37,86.709,41.962
620,18-05-11,17:33:37,86.437,42.044
621,18-05-11,17:38:37,86.346,42.833
622,18-05-11,17:43:37,86.164,43.283
623,18-05-11,17:48:37,86.527,43.042
624,18-05-11,17:53:37,86.482,42.246
625,18-05-11,17:58:37,86.346,41.575
626,18-05-11,18:03:37,86.301,42.168
627,18-05-11,18:08:37,86.527,41.652
