"Plot Title:  10884538"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884538, SEN S/N: 10884538)","RH, % (LGR S/N: 10884538, SEN S/N: 10884538)"
233,18-05-10,08:50:16,73.602,61.404
234,18-05-10,08:55:16,74.381,61.260
235,18-05-10,09:00:16,74.943,60.514
236,18-05-10,09:05:16,75.290,59.592
237,18-05-10,09:10:16,76.593,58.809
238,18-05-10,09:15:16,76.028,57.366
239,18-05-10,09:20:16,76.203,57.194
240,18-05-10,09:25:16,76.550,56.445
241,18-05-10,09:30:16,78.076,56.633
242,18-05-10,09:35:16,77.815,56.080
243,18-05-10,09:40:16,78.296,54.959
244,18-05-10,09:45:16,78.865,54.784
245,18-05-10,09:50:16,78.822,53.930
246,18-05-10,09:55:16,79.128,54.112
247,18-05-10,10:00:16,79.920,53.889
248,18-05-10,10:05:16,79.831,53.946
249,18-05-10,10:10:16,80.008,52.438
250,18-05-10,10:15:16,80.580,52.958
251,18-05-10,10:20:16,80.492,52.221
252,18-05-10,10:25:16,81.199,50.294
253,18-05-10,10:30:16,80.890,50.687
254,18-05-10,10:35:16,81.421,49.476
255,18-05-10,10:40:16,82.530,49.298
256,18-05-10,10:45:16,82.353,48.447
257,18-05-10,10:50:16,82.263,46.108
258,18-05-10,10:55:16,82.665,46.200
259,18-05-10,11:00:16,82.886,45.694
260,18-05-10,11:05:16,83.021,45.442
261,18-05-10,11:10:16,83.422,43.899
262,18-05-10,11:15:16,83.199,45.225
263,18-05-10,11:20:16,83.824,44.907
264,18-05-10,11:25:16,84.094,45.448
265,18-05-10,11:30:16,83.601,43.746
266,18-05-10,11:35:16,84.632,42.594
267,18-05-10,11:40:16,84.317,43.693
268,18-05-10,11:45:16,84.900,42.082
269,18-05-10,11:50:16,85.127,40.706
270,18-05-10,11:55:16,85.532,40.929
271,18-05-10,12:00:16,86.256,42.100
272,18-05-10,12:05:16,84.587,41.534
273,18-05-10,12:10:16,85.172,41.338
274,18-05-10,12:15:16,85.307,42.173
275,18-05-10,12:20:16,86.391,40.814
276,18-05-10,12:25:16,85.849,40.915
277,18-05-10,12:30:16,87.028,39.819
278,18-05-10,12:35:16,86.527,40.357
279,18-05-10,12:40:16,86.346,40.778
280,18-05-10,12:45:16,84.945,41.225
281,18-05-10,12:50:16,86.391,39.315
282,18-05-10,12:55:16,86.936,38.578
283,18-05-10,13:00:16,87.436,38.707
284,18-05-10,13:05:16,85.262,40.514
285,18-05-10,13:10:16,85.939,40.953
286,18-05-10,13:15:16,85.984,39.292
287,18-05-10,13:20:16,87.528,39.113
288,18-05-10,13:25:16,87.757,39.327
289,18-05-10,13:30:16,88.626,38.774
290,18-05-10,13:35:16,88.947,37.178
291,18-05-10,13:40:16,87.118,38.688
292,18-05-10,13:45:16,85.802,41.509
293,18-05-10,13:50:16,85.622,41.332
294,18-05-10,13:55:16,84.767,43.064
295,18-05-10,14:00:16,84.317,43.299
296,18-05-10,14:05:16,85.082,43.610
297,18-05-10,14:10:16,84.900,43.270
298,18-05-10,14:15:16,84.587,44.301
299,18-05-10,14:20:16,84.812,39.890
300,18-05-10,14:25:16,85.352,39.122
301,18-05-10,14:30:16,86.664,38.328
302,18-05-10,14:35:16,86.572,40.193
303,18-05-10,14:40:16,85.307,41.379
304,18-05-10,14:45:16,86.754,41.898
305,18-05-10,14:50:16,87.757,42.722
306,18-05-10,14:55:16,87.346,41.037
307,18-05-10,15:00:16,88.214,40.022
308,18-05-10,15:05:16,87.528,40.815
309,18-05-10,15:10:16,88.396,40.166
310,18-05-10,15:15:16,87.847,37.320
311,18-05-10,15:20:16,87.346,37.763
312,18-05-10,15:25:16,87.300,36.280
313,18-05-10,15:30:16,87.985,36.114
314,18-05-10,15:35:16,88.306,35.996
315,18-05-10,15:40:16,87.802,36.509
316,18-05-10,15:45:16,87.847,36.242
317,18-05-10,15:50:16,88.902,34.978
318,18-05-10,15:55:16,88.306,35.184
319,18-05-10,16:00:16,88.763,34.971
320,18-05-10,16:05:16,87.802,36.239
321,18-05-10,16:10:16,86.572,36.510
322,18-05-10,16:15:16,86.981,37.003
323,18-05-10,16:20:16,87.710,37.245
324,18-05-10,16:25:16,87.436,38.137
325,18-05-10,16:30:16,86.981,37.272
326,18-05-10,16:35:16,86.799,37.732
327,18-05-10,16:40:16,87.346,38.031
328,18-05-10,16:45:16,86.981,37.809
329,18-05-10,16:50:16,86.211,38.235
330,18-05-10,16:55:16,86.709,37.459
331,18-05-10,17:00:16,88.214,37.676
332,18-05-10,17:05:16,87.802,38.359
333,18-05-10,17:10:16,87.985,37.630
334,18-05-10,17:15:16,86.709,39.033
335,18-05-10,17:20:16,87.163,38.725
336,18-05-10,17:25:16,87.985,38.000
337,18-05-10,17:30:16,88.763,37.370
338,18-05-10,17:35:16,88.259,36.803
339,18-05-10,17:40:16,87.665,35.962
340,18-05-10,17:45:16,87.985,36.384
341,18-05-10,17:50:16,88.259,36.500
342,18-05-10,17:55:16,87.894,36.615
343,18-05-10,18:00:16,88.030,37.229
344,18-05-10,18:05:16,87.802,37.989
345,18-05-10,18:10:16,87.573,37.305
346,18-05-10,18:15:16,87.118,38.454
347,18-05-10,18:20:16,86.211,39.838
348,18-05-10,18:25:16,85.577,40.101
349,18-05-10,18:30:16,84.990,40.166
350,18-05-10,18:35:16,85.082,40.504
351,18-05-10,18:40:16,85.217,41.076
352,18-05-10,18:45:16,84.497,40.170
353,18-05-10,18:50:16,79.084,45.149
354,18-05-10,18:55:16,78.427,47.141
355,18-05-10,19:00:16,77.770,47.771
356,18-05-10,19:05:16,76.419,49.849
357,18-05-10,19:10:16,76.071,50.872
358,18-05-10,19:15:16,75.333,52.082
359,18-05-10,19:20:16,73.558,55.857
360,18-05-10,19:25:16,72.912,57.508
361,18-05-10,19:30:16,72.610,58.130
362,18-05-10,19:35:16,72.610,58.099
363,18-05-10,19:40:16,72.437,58.330
364,18-05-10,19:45:16,72.264,58.346
365,18-05-10,19:50:16,71.577,60.949
366,18-05-10,19:55:16,70.543,64.061
367,18-05-10,20:00:16,69.685,66.283
368,18-05-10,20:05:16,68.828,68.362
369,18-05-10,20:10:16,68.142,71.632
370,18-05-10,20:15:16,67.627,75.190
371,18-05-10,20:20:16,66.857,76.248
372,18-05-10,20:25:16,66.515,78.056
373,18-05-10,20:30:16,66.385,78.493
374,18-05-10,20:35:16,66.087,79.613
375,18-05-10,20:40:16,65.959,80.047
376,18-05-10,20:45:16,65.658,80.879
377,18-05-10,20:50:16,64.845,82.338
378,18-05-10,20:55:16,65.230,83.631
379,18-05-10,21:00:16,65.916,86.245
380,18-05-10,21:05:16,66.258,85.906
381,18-05-10,21:10:16,66.472,84.945
382,18-05-10,21:15:16,66.258,85.028
383,18-05-10,21:20:16,65.788,85.297
384,18-05-10,21:25:16,65.872,86.267
385,18-05-10,21:30:16,65.829,87.324
386,18-05-10,21:35:16,65.530,87.774
387,18-05-10,21:40:16,65.487,87.660
388,18-05-10,21:45:16,65.487,87.768
389,18-05-10,21:50:16,65.230,87.707
390,18-05-10,21:55:16,65.017,87.842
391,18-05-10,22:00:16,64.974,87.755
392,18-05-10,22:05:16,64.717,87.911
393,18-05-10,22:10:16,64.589,88.029
394,18-05-10,22:15:16,64.117,88.345
395,18-05-10,22:20:16,64.117,88.560
396,18-05-10,22:25:16,64.204,88.895
397,18-05-10,22:30:16,64.503,88.935
398,18-05-10,22:35:16,64.717,88.883
399,18-05-10,22:40:16,64.332,88.939
400,18-05-10,22:45:16,63.946,89.344
401,18-05-10,22:50:16,63.732,89.584
402,18-05-10,22:55:16,63.775,89.804
403,18-05-10,23:00:16,63.732,89.932
404,18-05-10,23:05:16,63.732,90.226
405,18-05-10,23:10:16,63.819,90.372
406,18-05-10,23:15:16,63.689,90.621
407,18-05-10,23:20:16,63.648,90.775
408,18-05-10,23:25:16,63.689,90.968
409,18-05-10,23:30:16,63.862,91.124
410,18-05-10,23:35:16,63.862,91.231
411,18-05-10,23:40:16,63.732,91.426
412,18-05-10,23:45:16,63.689,91.606
413,18-05-10,23:50:16,63.775,91.671
414,18-05-10,23:55:16,63.862,91.736
415,18-05-11,00:00:16,63.775,91.883
416,18-05-11,00:05:16,63.732,91.957
417,18-05-11,00:10:16,63.775,91.990
418,18-05-11,00:15:16,63.862,92.055
419,18-05-11,00:20:16,63.732,92.037
420,18-05-11,00:25:16,63.775,92.096
421,18-05-11,00:30:16,63.648,92.184
422,18-05-11,00:35:16,63.604,92.231
423,18-05-11,00:40:16,63.689,92.269
424,18-05-11,00:45:16,63.689,92.243
425,18-05-11,00:50:16,63.775,92.361
426,18-05-11,00:55:16,63.903,92.326
427,18-05-11,01:00:16,64.247,92.188
428,18-05-11,01:05:16,64.033,92.025
429,18-05-11,01:10:16,63.862,91.895
430,18-05-11,01:15:16,63.604,91.754
431,18-05-11,01:20:16,63.689,91.580
432,18-05-11,01:25:16,63.347,91.506
433,18-05-11,01:30:16,63.262,91.441
434,18-05-11,01:35:16,63.090,91.417
435,18-05-11,01:40:16,62.919,91.393
436,18-05-11,01:45:16,62.748,91.476
437,18-05-11,01:50:16,62.748,91.476
438,18-05-11,01:55:16,62.620,91.617
439,18-05-11,02:00:16,62.661,91.676
440,18-05-11,02:05:16,62.620,91.776
441,18-05-11,02:10:16,62.661,91.835
442,18-05-11,02:15:16,62.490,91.864
443,18-05-11,02:20:16,62.490,91.970
444,18-05-11,02:25:16,62.577,92.034
445,18-05-11,02:30:16,62.490,92.022
446,18-05-11,02:35:16,62.490,92.022
447,18-05-11,02:40:16,62.490,92.075
448,18-05-11,02:45:16,62.362,92.137
449,18-05-11,02:50:16,62.447,92.175
450,18-05-11,02:55:16,62.620,92.225
451,18-05-11,03:00:16,62.533,92.187
452,18-05-11,03:05:16,62.577,92.140
453,18-05-11,03:10:16,62.490,92.208
454,18-05-11,03:15:16,62.406,92.248
455,18-05-11,03:20:16,62.406,92.328
456,18-05-11,03:25:16,62.490,92.287
457,18-05-11,03:30:16,62.490,92.392
458,18-05-11,03:35:16,62.362,92.427
459,18-05-11,03:40:16,62.319,92.500
460,18-05-11,03:45:16,62.319,92.553
461,18-05-11,03:50:16,62.319,92.606
462,18-05-11,03:55:16,62.191,92.667
463,18-05-11,04:00:16,62.276,92.784
464,18-05-11,04:05:16,62.319,92.843
465,18-05-11,04:10:16,62.319,92.843
466,18-05-11,04:15:16,62.191,92.930
467,18-05-11,04:20:16,62.362,92.928
468,18-05-11,04:25:16,62.661,93.049
469,18-05-11,04:30:16,62.661,93.049
470,18-05-11,04:35:16,62.704,93.055
471,18-05-11,04:40:16,62.704,92.923
472,18-05-11,04:45:16,62.577,92.932
473,18-05-11,04:50:16,62.447,92.993
474,18-05-11,04:55:16,62.362,93.059
475,18-05-11,05:00:16,62.447,93.019
476,18-05-11,05:05:16,62.276,93.047
477,18-05-11,05:10:16,62.148,93.082
478,18-05-11,05:15:16,62.276,93.126
479,18-05-11,05:20:16,62.233,93.120
480,18-05-11,05:25:16,62.319,93.211
481,18-05-11,05:30:16,62.276,93.258
482,18-05-11,05:35:16,62.233,93.409
483,18-05-11,05:40:16,62.319,93.448
484,18-05-11,05:45:16,62.406,93.486
485,18-05-11,05:50:16,62.319,93.500
486,18-05-11,05:55:16,62.148,93.554
487,18-05-11,06:00:16,62.233,93.619
488,18-05-11,06:05:16,62.319,93.526
489,18-05-11,06:10:16,62.233,93.567
490,18-05-11,06:15:16,62.105,93.653
491,18-05-11,06:20:16,62.019,93.720
492,18-05-11,06:25:16,62.019,93.720
493,18-05-11,06:30:16,61.891,93.780
494,18-05-11,06:35:16,61.977,93.871
495,18-05-11,06:40:16,61.977,93.923
496,18-05-11,06:45:16,62.062,94.014
497,18-05-11,06:50:16,62.062,94.066
498,18-05-11,06:55:16,62.233,94.143
499,18-05-11,07:00:16,62.533,94.081
500,18-05-11,07:05:16,62.791,94.013
501,18-05-11,07:10:16,62.834,93.888
502,18-05-11,07:15:16,62.875,93.868
503,18-05-11,07:20:16,63.133,93.852
504,18-05-11,07:25:16,63.347,93.804
505,18-05-11,07:30:16,63.648,93.715
506,18-05-11,07:35:16,63.903,93.593
507,18-05-11,07:40:16,64.589,93.321
508,18-05-11,07:45:16,66.000,92.618
509,18-05-11,07:50:16,66.943,91.441
510,18-05-11,07:55:16,66.900,89.904
511,18-05-11,08:00:16,67.158,88.532
512,18-05-11,08:05:16,67.199,86.766
513,18-05-11,08:10:16,67.543,86.400
514,18-05-11,08:15:16,67.928,85.460
515,18-05-11,08:20:16,68.657,84.669
516,18-05-11,08:25:16,68.956,82.984
517,18-05-11,08:30:16,69.343,83.199
518,18-05-11,08:35:16,69.514,82.018
519,18-05-11,08:40:16,70.029,81.040
520,18-05-11,08:45:16,70.286,80.111
521,18-05-11,08:50:16,70.416,79.361
522,18-05-11,08:55:16,71.103,79.697
523,18-05-11,09:00:16,71.964,78.116
524,18-05-11,09:05:16,72.178,77.510
525,18-05-11,09:10:16,72.869,76.927
526,18-05-11,09:15:16,72.826,76.605
527,18-05-11,09:20:16,73.126,76.062
528,18-05-11,09:25:16,73.040,75.126
529,18-05-11,09:30:16,72.696,74.681
530,18-05-11,09:35:16,74.163,74.755
531,18-05-11,09:40:16,74.250,72.895
532,18-05-11,09:45:16,74.986,73.765
533,18-05-11,09:50:16,76.203,72.219
534,18-05-11,09:55:16,77.160,69.589
535,18-05-11,10:00:16,77.292,69.960
536,18-05-11,10:05:16,77.072,70.533
537,18-05-11,10:10:16,77.990,68.415
538,18-05-11,10:15:16,78.033,67.608
539,18-05-11,10:20:16,78.471,67.802
540,18-05-11,10:25:16,78.865,65.967
541,18-05-11,10:30:16,78.733,66.197
542,18-05-11,10:35:16,80.139,66.423
543,18-05-11,10:40:16,80.316,63.849
544,18-05-11,10:45:16,81.023,63.914
545,18-05-11,10:50:16,80.802,63.434
546,18-05-11,10:55:16,80.580,63.291
547,18-05-11,11:00:16,80.713,60.992
548,18-05-11,11:05:16,80.625,61.818
549,18-05-11,11:10:16,82.130,62.045
550,18-05-11,11:15:16,82.575,58.508
551,18-05-11,11:20:16,83.869,57.833
552,18-05-11,11:25:16,84.137,56.280
553,18-05-11,11:30:16,84.049,58.256
554,18-05-11,11:35:16,82.886,55.989
555,18-05-11,11:40:16,83.377,56.376
556,18-05-11,11:45:16,83.736,53.615
557,18-05-11,11:50:16,83.332,56.056
558,18-05-11,11:55:16,83.824,53.144
559,18-05-11,12:00:16,83.021,53.687
560,18-05-11,12:05:16,84.990,53.169
561,18-05-11,12:10:16,84.182,54.413
562,18-05-11,12:15:16,84.542,53.582
563,18-05-11,12:20:16,84.049,52.714
564,18-05-11,12:25:16,85.442,52.051
565,18-05-11,12:30:16,85.262,51.877
566,18-05-11,12:35:16,84.812,50.139
567,18-05-11,12:40:16,85.217,49.361
568,18-05-11,12:45:16,85.984,49.286
569,18-05-11,12:50:16,86.164,49.881
570,18-05-11,12:55:16,84.452,51.014
571,18-05-11,13:00:16,85.352,49.887
572,18-05-11,13:05:16,84.452,49.435
573,18-05-11,13:10:16,85.532,49.254
574,18-05-11,13:15:16,86.891,49.415
575,18-05-11,13:20:16,85.802,45.921
576,18-05-11,13:25:16,84.900,47.100
577,18-05-11,13:30:16,86.891,49.415
578,18-05-11,13:35:16,87.073,46.562
579,18-05-11,13:40:16,86.527,44.952
580,18-05-11,13:45:16,85.984,47.304
581,18-05-11,13:50:16,87.028,43.734
582,18-05-11,13:55:16,87.939,43.957
583,18-05-11,14:00:16,86.981,44.916
584,18-05-11,14:05:16,87.802,44.311
585,18-05-11,14:10:16,87.665,43.708
586,18-05-11,14:15:16,87.436,46.717
587,18-05-11,14:20:16,88.810,44.111
588,18-05-11,14:25:16,87.436,42.570
589,18-05-11,14:30:16,87.802,42.659
590,18-05-11,14:35:16,88.030,41.145
591,18-05-11,14:40:16,86.391,42.637
592,18-05-11,14:45:16,87.483,46.524
593,18-05-11,14:50:16,88.763,43.513
594,18-05-11,14:55:16,88.671,42.513
595,18-05-11,15:00:16,89.177,43.341
596,18-05-11,15:05:16,88.488,40.839
597,18-05-11,15:10:16,87.573,41.018
598,18-05-11,15:15:16,87.939,40.940
599,18-05-11,15:20:16,88.534,40.141
600,18-05-11,15:25:16,89.269,40.819
601,18-05-11,15:30:16,88.396,42.629
602,18-05-11,15:35:16,89.407,39.623
603,18-05-11,15:40:16,88.626,40.314
604,18-05-11,15:45:16,88.810,42.655
605,18-05-11,15:50:16,88.214,41.954
606,18-05-11,15:55:16,88.259,42.554
607,18-05-11,16:00:16,89.915,41.725
608,18-05-11,16:05:16,90.009,39.054
609,18-05-11,16:10:16,89.177,40.780
610,18-05-11,16:15:16,89.823,40.985
611,18-05-11,16:20:16,87.847,41.400
612,18-05-11,16:25:16,88.993,41.136
613,18-05-11,16:30:16,88.902,41.996
614,18-05-11,16:35:16,87.985,41.708
615,18-05-11,16:40:16,88.259,43.349
616,18-05-11,16:45:16,89.316,38.947
617,18-05-11,16:50:16,88.947,38.053
618,18-05-11,16:55:16,89.269,38.206
619,18-05-11,17:00:16,89.731,38.971
620,18-05-11,17:05:16,89.132,38.601
621,18-05-11,17:10:16,88.947,38.658
622,18-05-11,17:15:16,89.362,38.547
623,18-05-11,17:20:16,89.407,37.944
624,18-05-11,17:25:16,88.902,37.849
625,18-05-11,17:30:16,89.085,38.095
626,18-05-11,17:35:16,88.855,38.115
627,18-05-11,17:40:16,88.763,40.589
