"Plot Title:  10635578"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10635578, SEN S/N: 10635578, LBL:  10635578_T)","RH, % (LGR S/N: 10635578, SEN S/N: 10635578, LBL:  10635578_RH)"
58,18-05-09,18:05:59,87.300,35.470
59,18-05-09,18:10:59,86.799,35.038
60,18-05-09,18:15:59,86.256,33.656
61,18-05-09,18:20:59,87.163,34.854
62,18-05-09,18:25:59,86.936,32.807
63,18-05-09,18:30:59,86.617,31.155
64,18-05-09,18:35:59,87.073,29.944
65,18-05-09,18:40:59,85.442,30.451
66,18-05-09,18:45:59,85.849,30.880
67,18-05-09,18:50:59,85.307,30.650
68,18-05-09,18:55:59,85.532,30.900
69,18-05-09,19:00:59,85.667,30.769
70,18-05-09,19:05:59,84.812,30.320
71,18-05-09,19:10:59,84.677,30.177
72,18-05-09,19:15:59,84.317,30.229
73,18-05-09,19:20:59,84.722,30.248
74,18-05-09,19:25:59,83.914,30.006
75,18-05-09,19:30:59,83.824,34.412
76,18-05-09,19:35:59,83.824,38.035
77,18-05-09,19:40:59,83.467,39.678
78,18-05-09,19:45:59,82.798,40.798
79,18-05-09,19:50:59,82.085,41.712
80,18-05-09,19:55:59,81.687,42.608
81,18-05-09,20:00:59,81.554,43.517
82,18-05-09,20:05:59,81.066,44.238
83,18-05-09,20:10:59,80.713,44.736
84,18-05-09,20:15:59,80.449,45.337
85,18-05-09,20:20:59,80.051,45.635
86,18-05-09,20:25:59,79.831,46.074
87,18-05-09,20:30:59,79.700,46.486
88,18-05-09,20:35:59,79.480,46.859
89,18-05-09,20:40:59,79.261,47.296
90,18-05-09,20:45:59,79.084,47.734
91,18-05-09,20:50:59,78.822,48.263
92,18-05-09,20:55:59,78.690,48.574
93,18-05-09,21:00:59,78.559,48.886
94,18-05-09,21:05:59,78.382,49.225
95,18-05-09,21:10:59,78.251,49.248
96,18-05-09,21:15:59,78.076,49.395
97,18-05-09,21:20:59,78.033,49.360
98,18-05-09,21:25:59,77.990,49.229
99,18-05-09,21:30:59,77.990,48.941
100,18-05-09,21:35:59,77.990,48.845
101,18-05-09,21:40:59,77.902,48.999
102,18-05-09,21:45:59,77.727,49.402
103,18-05-09,21:50:59,77.639,49.396
104,18-05-09,21:55:59,77.464,49.702
105,18-05-09,22:00:59,77.378,49.664
106,18-05-09,22:05:59,77.335,49.533
107,18-05-09,22:10:59,77.335,49.565
108,18-05-09,22:15:59,77.247,49.623
109,18-05-09,22:20:59,77.203,49.683
110,18-05-09,22:25:59,77.029,49.926
111,18-05-09,22:30:59,77.117,49.868
112,18-05-09,22:35:59,76.854,50.263
113,18-05-09,22:40:59,76.768,50.543
114,18-05-09,22:45:59,76.681,50.822
115,18-05-09,22:50:59,76.550,51.225
116,18-05-09,22:55:59,76.464,51.187
117,18-05-09,23:00:59,76.375,51.276
118,18-05-09,23:05:59,76.464,50.965
119,18-05-09,23:10:59,76.464,50.775
120,18-05-09,23:15:59,76.246,51.393
121,18-05-09,23:20:59,75.898,52.599
122,18-05-09,23:25:59,75.724,52.680
123,18-05-09,23:30:59,75.898,52.189
124,18-05-09,23:35:59,75.724,52.302
125,18-05-09,23:40:59,75.724,52.238
126,18-05-09,23:45:59,75.985,51.911
127,18-05-09,23:50:59,75.898,51.936
128,18-05-09,23:55:59,75.724,52.270
129,18-05-10,00:00:59,75.551,52.919
130,18-05-10,00:05:59,75.333,53.499
131,18-05-10,00:10:59,75.247,53.744
132,18-05-10,00:15:59,75.247,53.775
133,18-05-10,00:20:59,75.160,53.925
134,18-05-10,00:25:59,75.074,54.138
135,18-05-10,00:30:59,75.029,54.260
136,18-05-10,00:35:59,75.074,54.326
137,18-05-10,00:40:59,75.204,54.242
138,18-05-10,00:45:59,75.029,54.604
139,18-05-10,00:50:59,74.986,54.882
140,18-05-10,00:55:59,74.943,54.941
141,18-05-10,01:00:59,74.943,55.004
142,18-05-10,01:05:59,74.899,55.187
143,18-05-10,01:10:59,74.856,55.309
144,18-05-10,01:15:59,74.770,55.208
145,18-05-10,01:20:59,74.727,55.049
146,18-05-10,01:25:59,74.683,54.826
147,18-05-10,01:30:59,74.381,55.114
148,18-05-10,01:35:59,74.250,55.260
149,18-05-10,01:40:59,74.120,55.249
150,18-05-10,01:45:59,73.947,55.391
151,18-05-10,01:50:59,73.731,55.778
152,18-05-10,01:55:59,73.429,56.219
153,18-05-10,02:00:59,73.386,56.340
154,18-05-10,02:05:59,73.213,56.574
155,18-05-10,02:10:59,72.955,57.048
156,18-05-10,02:15:59,72.997,57.237
157,18-05-10,02:20:59,72.783,57.497
158,18-05-10,02:25:59,72.696,57.829
159,18-05-10,02:30:59,72.696,57.921
160,18-05-10,02:35:59,72.610,58.068
161,18-05-10,02:40:59,72.523,58.276
162,18-05-10,02:45:59,72.394,58.388
163,18-05-10,02:50:59,72.221,58.681
164,18-05-10,02:55:59,72.007,59.153
165,18-05-10,03:00:59,71.964,59.456
166,18-05-10,03:05:59,71.791,59.716
167,18-05-10,03:10:59,71.748,60.018
168,18-05-10,03:15:59,71.920,59.972
169,18-05-10,03:20:59,71.748,60.110
170,18-05-10,03:25:59,71.361,60.564
171,18-05-10,03:30:59,71.103,61.332
172,18-05-10,03:35:59,70.887,61.798
173,18-05-10,03:40:59,70.803,62.154
174,18-05-10,03:45:59,70.630,62.592
175,18-05-10,03:50:59,70.459,62.969
176,18-05-10,03:55:59,70.459,63.270
177,18-05-10,04:00:59,70.803,62.970
178,18-05-10,04:05:59,70.502,63.093
179,18-05-10,04:10:59,69.600,64.542
180,18-05-10,04:15:59,68.828,65.812
181,18-05-10,04:20:59,68.400,67.166
182,18-05-10,04:25:59,67.928,68.006
183,18-05-10,04:30:59,67.627,68.976
184,18-05-10,04:35:59,67.456,69.604
185,18-05-10,04:40:59,67.329,69.972
186,18-05-10,04:45:59,67.158,70.451
187,18-05-10,04:50:59,67.329,70.410
188,18-05-10,04:55:59,67.329,70.381
189,18-05-10,05:00:59,67.285,70.435
190,18-05-10,05:05:59,67.114,70.679
191,18-05-10,05:10:59,67.114,70.883
192,18-05-10,05:15:59,67.028,71.049
193,18-05-10,05:20:59,66.857,71.235
194,18-05-10,05:25:59,66.729,71.570
195,18-05-10,05:30:59,66.600,71.905
196,18-05-10,05:35:59,66.558,72.132
197,18-05-10,05:40:59,66.600,72.224
198,18-05-10,05:45:59,66.558,72.219
199,18-05-10,05:50:59,66.429,72.292
200,18-05-10,05:55:59,66.301,72.568
201,18-05-10,06:00:59,66.344,72.688
202,18-05-10,06:05:59,66.729,72.527
203,18-05-10,06:10:59,66.900,72.227
204,18-05-10,06:15:59,66.729,71.976
205,18-05-10,06:20:59,66.515,72.127
206,18-05-10,06:25:59,66.558,72.335
207,18-05-10,06:30:59,66.600,72.252
208,18-05-10,06:35:59,67.114,71.959
209,18-05-10,06:40:59,67.714,71.267
210,18-05-10,06:45:59,68.056,70.573
211,18-05-10,06:50:59,68.056,70.135
212,18-05-10,06:55:59,67.757,70.074
213,18-05-10,07:00:59,67.971,70.155
214,18-05-10,07:05:59,68.056,69.959
215,18-05-10,07:10:59,68.142,69.938
216,18-05-10,07:15:59,68.142,69.851
217,18-05-10,07:20:59,68.356,69.726
218,18-05-10,07:25:59,68.484,69.710
219,18-05-10,07:30:59,68.356,69.785
220,18-05-10,07:35:59,68.484,69.857
221,18-05-10,07:40:59,68.657,69.639
222,18-05-10,07:45:59,68.999,69.116
223,18-05-10,07:50:59,69.170,68.603
224,18-05-10,07:55:59,69.600,67.907
225,18-05-10,08:00:59,69.514,67.928
226,18-05-10,08:05:59,69.643,68.030
227,18-05-10,08:10:59,69.600,67.878
228,18-05-10,08:15:59,69.343,67.941
229,18-05-10,08:20:59,69.343,68.236
230,18-05-10,08:25:59,69.427,68.038
231,18-05-10,08:30:59,69.685,67.886
232,18-05-10,08:35:59,70.158,67.637
233,18-05-10,08:40:59,70.372,67.302
234,18-05-10,08:45:59,70.716,66.532
235,18-05-10,08:50:59,71.146,65.528
236,18-05-10,08:55:59,71.490,65.082
237,18-05-10,09:00:59,71.748,64.415
238,18-05-10,09:05:59,72.093,63.633
239,18-05-10,09:10:59,72.610,62.410
240,18-05-10,09:15:59,72.955,61.772
241,18-05-10,09:20:59,73.299,61.194
242,18-05-10,09:25:59,73.558,60.698
243,18-05-10,09:30:59,73.774,60.319
244,18-05-10,09:35:59,74.206,60.173
245,18-05-10,09:40:59,74.597,59.777
246,18-05-10,09:45:59,74.943,59.223
247,18-05-10,09:50:59,75.290,58.419
248,18-05-10,09:55:59,75.551,58.473
249,18-05-10,10:00:59,75.898,58.286
250,18-05-10,10:05:59,76.332,57.888
251,18-05-10,10:10:59,76.854,56.283
252,18-05-10,10:15:59,76.899,55.630
253,18-05-10,10:20:59,77.160,55.902
254,18-05-10,10:25:59,77.859,55.708
255,18-05-10,10:30:59,78.076,54.123
256,18-05-10,10:35:59,78.645,53.095
257,18-05-10,10:40:59,78.690,52.877
258,18-05-10,10:45:59,79.347,52.452
259,18-05-10,10:50:59,79.128,50.047
260,18-05-10,10:55:59,79.743,49.868
261,18-05-10,11:00:59,80.051,49.377
262,18-05-10,11:05:59,80.361,48.886
263,18-05-10,11:10:59,80.272,47.430
264,18-05-10,11:15:59,80.537,48.158
265,18-05-10,11:20:59,80.361,47.565
266,18-05-10,11:25:59,80.935,47.766
267,18-05-10,11:30:59,81.421,46.992
268,18-05-10,11:35:59,82.042,46.158
269,18-05-10,11:40:59,81.909,46.117
270,18-05-10,11:45:59,81.819,44.906
271,18-05-10,11:50:59,82.441,43.639
272,18-05-10,11:55:59,82.575,43.582
273,18-05-10,12:00:59,83.467,44.131
274,18-05-10,12:05:59,83.109,43.878
275,18-05-10,12:10:59,82.575,44.172
276,18-05-10,12:15:59,83.199,43.950
277,18-05-10,12:20:59,83.646,42.335
278,18-05-10,12:25:59,83.601,42.332
279,18-05-10,12:30:59,83.691,42.140
280,18-05-10,12:35:59,83.556,42.329
281,18-05-10,12:40:59,84.900,42.776
282,18-05-10,12:45:59,83.869,42.448
283,18-05-10,12:50:59,85.262,41.575
284,18-05-10,12:55:59,85.442,40.592
285,18-05-10,13:00:59,85.262,39.583
286,18-05-10,13:05:59,84.317,40.425
287,18-05-10,13:10:59,85.082,41.200
288,18-05-10,13:15:59,84.452,41.063
289,18-05-10,13:20:59,85.487,40.262
290,18-05-10,13:25:59,86.074,40.629
291,18-05-10,13:30:59,85.802,40.081
292,18-05-10,13:35:59,85.397,39.158
293,18-05-10,13:40:59,84.677,40.413
294,18-05-10,13:45:59,84.767,41.942
295,18-05-10,13:50:59,84.272,42.769
296,18-05-10,13:55:59,83.287,43.693
297,18-05-10,14:00:59,83.287,44.152
298,18-05-10,14:05:59,83.779,43.921
299,18-05-10,14:10:59,83.242,44.673
300,18-05-10,14:15:59,82.886,43.011
301,18-05-10,14:20:59,83.467,40.076
302,18-05-10,14:25:59,84.632,40.543
303,18-05-10,14:30:59,84.990,40.233
304,18-05-10,14:35:59,84.272,41.185
305,18-05-10,14:40:59,84.094,42.626
306,18-05-10,14:45:59,85.307,42.834
307,18-05-10,14:50:59,85.217,42.333
308,18-05-10,14:55:59,85.172,42.594
309,18-05-10,15:00:59,86.617,41.757
310,18-05-10,15:05:59,86.211,41.268
311,18-05-10,15:10:59,86.437,37.980
312,18-05-10,15:15:59,86.391,38.011
313,18-05-10,15:20:59,86.211,38.169
314,18-05-10,15:25:59,86.754,37.596
315,18-05-10,15:30:59,86.709,37.425
316,18-05-10,15:35:59,86.891,37.570
317,18-05-10,15:40:59,85.894,36.608
318,18-05-10,15:45:59,86.164,36.555
319,18-05-10,15:50:59,86.799,36.926
320,18-05-10,15:55:59,86.482,36.774
321,18-05-10,16:00:59,87.118,36.000
322,18-05-10,16:05:59,86.482,36.640
323,18-05-10,16:10:59,85.984,37.553
324,18-05-10,16:15:59,86.346,37.640
325,18-05-10,16:20:59,86.572,37.619
326,18-05-10,16:25:59,86.301,37.906
327,18-05-10,16:30:59,86.164,37.664
328,18-05-10,16:35:59,85.802,38.614
329,18-05-10,16:40:59,86.029,38.627
330,18-05-10,16:45:59,85.352,39.055
331,18-05-10,16:50:59,85.757,38.878
332,18-05-10,16:55:59,85.487,37.123
333,18-05-10,17:00:59,86.572,38.457
334,18-05-10,17:05:59,86.119,38.632
335,18-05-10,17:10:59,86.029,39.461
336,18-05-10,17:15:59,85.894,39.220
337,18-05-10,17:20:59,86.346,38.812
338,18-05-10,17:25:59,86.981,38.848
339,18-05-10,17:30:59,86.527,38.320
340,18-05-10,17:35:59,86.617,38.057
341,18-05-10,17:40:59,86.617,37.353
342,18-05-10,17:45:59,86.844,37.936
343,18-05-10,17:50:59,86.664,37.993
344,18-05-10,17:55:59,86.211,37.666
345,18-05-10,18:00:59,87.073,38.116
346,18-05-10,18:05:59,87.255,38.529
347,18-05-10,18:10:59,86.664,38.596
348,18-05-10,18:15:59,87.118,38.621
349,18-05-10,18:20:59,85.532,39.799
350,18-05-10,18:25:59,85.172,40.343
351,18-05-10,18:30:59,85.172,40.476
352,18-05-10,18:35:59,84.900,40.626
353,18-05-10,18:40:59,85.082,40.537
354,18-05-10,18:45:59,82.931,40.608
355,18-05-10,18:50:59,78.996,44.916
356,18-05-10,18:55:59,78.427,46.238
357,18-05-10,19:00:59,77.684,47.572
358,18-05-10,19:05:59,76.419,49.563
359,18-05-10,19:10:59,75.637,51.189
360,18-05-10,19:15:59,74.986,52.182
361,18-05-10,19:20:59,73.170,55.670
362,18-05-10,19:25:59,72.523,57.660
363,18-05-10,19:30:59,72.523,57.660
364,18-05-10,19:35:59,72.523,58.030
365,18-05-10,19:40:59,72.264,58.346
366,18-05-10,19:45:59,72.264,58.162
367,18-05-10,19:50:59,71.361,59.679
368,18-05-10,19:55:59,70.372,62.599
369,18-05-10,20:00:59,69.514,65.491
370,18-05-10,20:05:59,68.785,66.997
371,18-05-10,20:10:59,68.099,69.406
372,18-05-10,20:15:59,67.456,71.793
373,18-05-10,20:20:59,66.857,73.725
374,18-05-10,20:25:59,66.301,75.156
375,18-05-10,20:30:59,66.000,76.322
376,18-05-10,20:35:59,65.788,77.462
377,18-05-10,20:40:59,65.658,78.126
378,18-05-10,20:45:59,65.487,78.895
379,18-05-10,20:50:59,65.273,79.573
380,18-05-10,20:55:59,65.658,80.011
381,18-05-10,21:00:59,65.829,80.424
382,18-05-10,21:05:59,65.788,80.867
383,18-05-10,21:10:59,65.574,81.455
384,18-05-10,21:15:59,65.487,82.001
385,18-05-10,21:20:59,65.658,82.688
386,18-05-10,21:25:59,65.788,83.507
387,18-05-10,21:30:59,65.574,84.253
388,18-05-10,21:35:59,65.145,85.106
389,18-05-10,21:40:59,64.974,85.303
390,18-05-10,21:45:59,64.931,85.571
391,18-05-10,21:50:59,64.974,85.741
392,18-05-10,21:55:59,64.845,86.052
393,18-05-10,22:00:59,64.717,86.145
394,18-05-10,22:05:59,64.717,86.199
395,18-05-10,22:10:59,64.717,86.254
396,18-05-10,22:15:59,64.589,86.264
397,18-05-10,22:20:59,64.717,86.308
398,18-05-10,22:25:59,64.674,86.412
399,18-05-10,22:30:59,64.803,86.483
400,18-05-10,22:35:59,64.717,86.472
401,18-05-10,22:40:59,64.503,86.553
402,18-05-10,22:45:59,64.418,86.678
403,18-05-10,22:50:59,64.288,86.797
404,18-05-10,22:55:59,64.117,86.910
405,18-05-10,23:00:59,64.033,87.089
406,18-05-10,23:05:59,64.117,87.236
407,18-05-10,23:10:59,64.074,87.366
408,18-05-10,23:15:59,64.204,87.626
409,18-05-10,23:20:59,64.204,87.816
410,18-05-10,23:25:59,64.117,87.994
411,18-05-10,23:30:59,64.117,88.183
412,18-05-10,23:35:59,63.990,88.327
413,18-05-10,23:40:59,63.903,88.316
414,18-05-10,23:45:59,63.990,88.381
415,18-05-10,23:50:59,63.990,88.327
416,18-05-10,23:55:59,64.204,88.113
417,18-05-11,00:00:59,64.546,87.861
418,18-05-11,00:05:59,64.632,87.710
419,18-05-11,00:10:59,64.760,87.510
420,18-05-11,00:15:59,64.674,87.282
421,18-05-11,00:20:59,64.803,87.027
422,18-05-11,00:25:59,64.974,86.750
423,18-05-11,00:30:59,64.888,86.575
424,18-05-11,00:35:59,64.760,86.477
425,18-05-11,00:40:59,64.589,86.618
426,18-05-11,00:45:59,64.803,86.891
427,18-05-11,00:50:59,64.974,87.049
428,18-05-11,00:55:59,64.888,87.147
429,18-05-11,01:00:59,64.418,87.329
430,18-05-11,01:05:59,63.862,87.608
431,18-05-11,01:10:59,63.561,87.893
432,18-05-11,01:15:59,63.433,88.173
433,18-05-11,01:20:59,63.390,88.356
434,18-05-11,01:25:59,63.304,88.506
435,18-05-11,01:30:59,63.262,88.500
436,18-05-11,01:35:59,63.304,88.452
437,18-05-11,01:40:59,63.176,88.435
438,18-05-11,01:45:59,63.176,88.381
439,18-05-11,01:50:59,63.176,88.327
440,18-05-11,01:55:59,63.090,88.262
441,18-05-11,02:00:59,63.176,88.192
442,18-05-11,02:05:59,63.347,87.972
443,18-05-11,02:10:59,63.390,87.870
444,18-05-11,02:15:59,63.347,87.703
445,18-05-11,02:20:59,63.262,87.637
446,18-05-11,02:25:59,63.219,87.605
447,18-05-11,02:30:59,63.433,87.552
448,18-05-11,02:35:59,63.347,87.459
449,18-05-11,02:40:59,63.262,87.421
450,18-05-11,02:45:59,63.176,87.410
451,18-05-11,02:50:59,63.176,87.410
452,18-05-11,02:55:59,63.262,87.475
453,18-05-11,03:00:59,63.390,87.438
454,18-05-11,03:05:59,63.561,87.460
455,18-05-11,03:10:59,63.775,87.380
456,18-05-11,03:15:59,63.390,87.357
457,18-05-11,03:20:59,63.304,87.454
458,18-05-11,03:25:59,63.262,87.583
459,18-05-11,03:30:59,63.176,87.734
460,18-05-11,03:35:59,63.005,87.819
461,18-05-11,03:40:59,62.919,87.997
462,18-05-11,03:45:59,62.919,88.212
463,18-05-11,03:50:59,62.875,88.395
464,18-05-11,03:55:59,62.834,88.523
465,18-05-11,04:00:59,62.791,88.679
466,18-05-11,04:05:59,62.661,88.823
467,18-05-11,04:10:59,62.661,89.011
468,18-05-11,04:15:59,62.661,89.171
469,18-05-11,04:20:59,62.791,89.403
470,18-05-11,04:25:59,62.834,89.516
471,18-05-11,04:30:59,63.090,89.658
472,18-05-11,04:35:59,63.390,89.645
473,18-05-11,04:40:59,63.433,89.650
474,18-05-11,04:45:59,63.005,89.726
475,18-05-11,04:50:59,62.834,89.837
476,18-05-11,04:55:59,62.875,89.896
477,18-05-11,05:00:59,62.919,89.955
478,18-05-11,05:05:59,63.176,90.017
479,18-05-11,05:10:59,63.304,89.981
480,18-05-11,05:15:59,63.347,89.960
481,18-05-11,05:20:59,63.176,89.937
482,18-05-11,05:25:59,63.090,89.952
483,18-05-11,05:30:59,63.176,89.990
484,18-05-11,05:35:59,63.347,89.933
485,18-05-11,05:40:59,63.133,90.011
486,18-05-11,05:45:59,63.005,90.020
487,18-05-11,05:50:59,62.875,90.056
488,18-05-11,05:55:59,62.791,90.151
489,18-05-11,06:00:59,62.704,90.193
490,18-05-11,06:05:59,62.577,90.309
491,18-05-11,06:10:59,62.620,90.448
492,18-05-11,06:15:59,62.661,90.534
493,18-05-11,06:20:59,62.704,90.593
494,18-05-11,06:25:59,62.620,90.608
495,18-05-11,06:30:59,62.620,90.688
496,18-05-11,06:35:59,62.661,90.747
497,18-05-11,06:40:59,62.620,90.767
498,18-05-11,06:45:59,62.661,90.853
499,18-05-11,06:50:59,62.834,90.877
500,18-05-11,06:55:59,62.919,90.968
501,18-05-11,07:00:59,63.048,90.933
502,18-05-11,07:05:59,62.919,90.915
503,18-05-11,07:10:59,62.919,90.968
504,18-05-11,07:15:59,63.005,90.847
505,18-05-11,07:20:59,63.176,90.870
506,18-05-11,07:25:59,63.133,90.785
507,18-05-11,07:30:59,63.176,90.764
508,18-05-11,07:35:59,63.390,90.713
509,18-05-11,07:40:59,63.475,90.645
510,18-05-11,07:45:59,63.775,90.659
511,18-05-11,07:50:59,64.332,90.442
512,18-05-11,07:55:59,64.503,90.251
513,18-05-11,08:00:59,64.632,90.081
514,18-05-11,08:05:59,64.760,89.830
515,18-05-11,08:10:59,64.888,89.579
516,18-05-11,08:15:59,65.059,89.333
517,18-05-11,08:20:59,65.230,89.059
518,18-05-11,08:25:59,65.530,88.722
519,18-05-11,08:30:59,66.000,88.270
520,18-05-11,08:35:59,66.301,87.604
521,18-05-11,08:40:59,66.814,86.880
522,18-05-11,08:45:59,67.199,86.137
523,18-05-11,08:50:59,67.543,85.521
524,18-05-11,08:55:59,67.798,85.086
525,18-05-11,09:00:59,68.227,84.726
526,18-05-11,09:05:59,68.614,84.137
527,18-05-11,09:10:59,69.213,83.517
528,18-05-11,09:15:59,69.557,82.918
529,18-05-11,09:20:59,69.643,82.285
530,18-05-11,09:25:59,69.858,81.582
531,18-05-11,09:30:59,69.858,80.963
532,18-05-11,09:35:59,70.459,81.035
533,18-05-11,09:40:59,70.846,80.517
534,18-05-11,09:45:59,71.490,80.055
535,18-05-11,09:50:59,72.093,79.330
536,18-05-11,09:55:59,72.610,78.247
537,18-05-11,10:00:59,72.997,78.149
538,18-05-11,10:05:59,73.342,77.038
539,18-05-11,10:10:59,73.602,76.028
540,18-05-11,10:15:59,73.947,75.516
541,18-05-11,10:20:59,74.295,75.031
542,18-05-11,10:25:59,74.770,74.121
543,18-05-11,10:30:59,74.986,73.120
544,18-05-11,10:35:59,75.333,72.599
545,18-05-11,10:40:59,75.637,72.484
546,18-05-11,10:45:59,76.332,72.026
547,18-05-11,10:50:59,76.854,70.808
548,18-05-11,10:55:59,77.117,70.359
549,18-05-11,11:00:59,77.727,69.557
550,18-05-11,11:05:59,77.639,68.290
551,18-05-11,11:10:59,78.165,67.922
552,18-05-11,11:15:59,79.041,67.737
553,18-05-11,11:20:59,79.041,64.494
554,18-05-11,11:25:59,79.612,64.425
555,18-05-11,11:30:59,79.788,63.678
556,18-05-11,11:35:59,79.567,61.724
557,18-05-11,11:40:59,79.831,61.316
558,18-05-11,11:45:59,80.537,59.923
559,18-05-11,11:50:59,80.184,60.853
560,18-05-11,11:55:59,81.023,58.876
561,18-05-11,12:00:59,82.175,57.943
562,18-05-11,12:05:59,82.441,57.557
563,18-05-11,12:10:59,82.575,57.254
564,18-05-11,12:15:59,82.798,56.612
565,18-05-11,12:20:59,82.396,56.390
566,18-05-11,12:25:59,82.620,55.746
567,18-05-11,12:30:59,82.976,54.160
568,18-05-11,12:35:59,83.332,53.711
569,18-05-11,12:40:59,83.736,53.296
570,18-05-11,12:45:59,83.377,53.014
571,18-05-11,12:50:59,83.914,52.959
572,18-05-11,12:55:59,83.109,52.738
573,18-05-11,13:00:59,83.422,53.177
574,18-05-11,13:05:59,83.824,52.090
575,18-05-11,13:10:59,83.646,51.756
576,18-05-11,13:15:59,85.577,50.936
577,18-05-11,13:20:59,85.035,48.311
578,18-05-11,13:25:59,84.452,48.270
579,18-05-11,13:30:59,84.587,49.186
580,18-05-11,13:35:59,84.990,49.732
581,18-05-11,13:40:59,85.712,48.229
582,18-05-11,13:45:59,84.542,47.433
583,18-05-11,13:50:59,85.442,46.027
584,18-05-11,13:55:59,85.307,47.355
585,18-05-11,14:00:59,85.939,47.464
586,18-05-11,14:05:59,87.163,46.731
587,18-05-11,14:10:59,86.527,45.740
588,18-05-11,14:15:59,85.577,46.232
589,18-05-11,14:20:59,86.437,46.094
590,18-05-11,14:25:59,86.074,43.937
591,18-05-11,14:30:59,86.709,43.648
592,18-05-11,14:35:59,85.939,44.454
593,18-05-11,14:40:59,86.391,44.746
594,18-05-11,14:45:59,86.572,44.397
595,18-05-11,14:50:59,86.437,44.355
596,18-05-11,14:55:59,86.754,43.782
597,18-05-11,15:00:59,88.351,43.024
598,18-05-11,15:05:59,87.528,42.509
599,18-05-11,15:10:59,86.482,42.544
600,18-05-11,15:15:59,86.936,42.009
601,18-05-11,15:20:59,87.710,42.454
602,18-05-11,15:25:59,89.638,42.274
603,18-05-11,15:30:59,89.454,41.397
604,18-05-11,15:35:59,88.810,40.858
605,18-05-11,15:40:59,88.579,40.711
606,18-05-11,15:45:59,86.754,42.990
607,18-05-11,15:50:59,86.844,43.326
608,18-05-11,15:55:59,87.346,43.292
609,18-05-11,16:00:59,86.891,41.940
610,18-05-11,16:05:59,87.436,41.641
611,18-05-11,16:10:59,87.436,41.741
612,18-05-11,16:15:59,87.300,42.627
613,18-05-11,16:20:59,87.346,42.365
614,18-05-11,16:25:59,87.073,42.547
615,18-05-11,16:30:59,86.891,42.602
616,18-05-11,16:35:59,87.073,42.845
617,18-05-11,16:40:59,86.844,43.128
618,18-05-11,16:45:59,87.028,40.220
619,18-05-11,16:50:59,87.528,40.049
620,18-05-11,16:55:59,88.488,40.172
621,18-05-11,17:00:59,87.985,39.742
622,18-05-11,17:05:59,88.718,39.650
623,18-05-11,17:10:59,88.763,39.318
624,18-05-11,17:15:59,88.488,39.436
625,18-05-11,17:20:59,87.665,39.054
