"Plot Title:  10884549"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884549, SEN S/N: 10884549)","RH, % (LGR S/N: 10884549, SEN S/N: 10884549)"
225,18-05-10,08:02:50,68.999,73.814
226,18-05-10,08:07:50,69.728,70.747
227,18-05-10,08:12:50,70.630,68.868
228,18-05-10,08:17:50,70.587,68.065
229,18-05-10,08:22:50,70.630,68.662
230,18-05-10,08:27:50,70.630,69.164
231,18-05-10,08:32:50,70.846,67.824
232,18-05-10,08:37:50,71.231,67.892
233,18-05-10,08:42:50,71.577,66.347
234,18-05-10,08:47:50,71.877,64.698
235,18-05-10,08:52:50,72.567,64.552
236,18-05-10,08:57:50,72.826,63.097
237,18-05-10,09:02:50,73.126,62.275
238,18-05-10,09:07:50,73.645,62.687
239,18-05-10,09:12:50,74.163,61.393
240,18-05-10,09:17:50,74.424,60.713
241,18-05-10,09:22:50,74.727,60.096
242,18-05-10,09:27:50,75.074,59.727
243,18-05-10,09:32:50,75.551,59.799
244,18-05-10,09:37:50,75.767,58.089
245,18-05-10,09:42:50,76.246,58.160
246,18-05-10,09:47:50,76.636,56.951
247,18-05-10,09:52:50,76.854,57.000
248,18-05-10,09:57:50,77.292,56.849
249,18-05-10,10:02:50,77.815,57.048
250,18-05-10,10:07:50,77.859,55.426
251,18-05-10,10:12:50,78.076,54.847
252,18-05-10,10:17:50,78.427,54.718
253,18-05-10,10:22:50,78.733,54.049
254,18-05-10,10:27:50,79.347,52.832
255,18-05-10,10:32:50,79.524,52.592
256,18-05-10,10:37:50,80.051,52.156
257,18-05-10,10:42:50,80.668,50.063
258,18-05-10,10:47:50,81.111,49.903
259,18-05-10,10:52:50,80.668,48.199
260,18-05-10,10:57:50,81.333,47.050
261,18-05-10,11:02:50,81.509,47.806
262,18-05-10,11:07:50,82.085,48.589
263,18-05-10,11:12:50,81.952,45.957
264,18-05-10,11:17:50,82.308,47.636
265,18-05-10,11:22:50,82.441,46.445
266,18-05-10,11:27:50,82.931,44.979
267,18-05-10,11:32:50,83.109,45.415
268,18-05-10,11:37:50,83.824,44.907
269,18-05-10,11:42:50,83.377,43.994
270,18-05-10,11:47:50,83.646,43.519
271,18-05-10,11:52:50,83.824,41.884
272,18-05-10,11:57:50,83.779,43.232
273,18-05-10,12:02:50,84.812,43.757
274,18-05-10,12:07:50,84.362,42.841
275,18-05-10,12:12:50,84.677,42.827
276,18-05-10,12:17:50,84.900,42.578
277,18-05-10,12:22:50,84.317,41.320
278,18-05-10,12:27:50,85.262,41.575
279,18-05-10,12:32:50,85.487,40.694
280,18-05-10,12:37:50,85.307,42.669
281,18-05-10,12:42:50,84.677,43.058
282,18-05-10,12:47:50,84.497,42.388
283,18-05-10,12:52:50,85.894,40.352
284,18-05-10,12:57:50,86.617,41.525
285,18-05-10,13:02:50,85.894,38.853
286,18-05-10,13:07:50,85.307,40.982
287,18-05-10,13:12:50,85.939,41.616
288,18-05-10,13:17:50,85.802,39.681
289,18-05-10,13:22:50,86.981,39.984
290,18-05-10,13:27:50,87.118,40.591
291,18-05-10,13:32:50,88.763,38.715
292,18-05-10,13:37:50,86.891,39.177
293,18-05-10,13:42:50,86.346,40.579
294,18-05-10,13:47:50,86.029,42.284
295,18-05-10,13:52:50,83.736,43.492
296,18-05-10,13:57:50,83.287,44.610
297,18-05-10,14:02:50,83.242,44.575
298,18-05-10,14:07:50,84.182,44.275
299,18-05-10,14:12:50,84.094,45.055
300,18-05-10,14:17:50,83.736,41.483
301,18-05-10,14:22:50,84.182,40.185
302,18-05-10,14:27:50,85.667,40.638
303,18-05-10,14:32:50,85.939,40.986
304,18-05-10,14:37:50,85.352,41.349
305,18-05-10,14:42:50,84.990,43.012
306,18-05-10,14:47:50,86.256,41.934
307,18-05-10,14:52:50,86.256,41.967
308,18-05-10,14:57:50,87.028,41.749
309,18-05-10,15:02:50,86.617,42.089
310,18-05-10,15:07:50,87.255,41.298
311,18-05-10,15:12:50,86.936,38.310
312,18-05-10,15:17:50,87.118,38.354
313,18-05-10,15:22:50,87.300,38.364
314,18-05-10,15:27:50,87.528,36.427
315,18-05-10,15:32:50,87.073,36.537
316,18-05-10,15:37:50,87.436,37.633
317,18-05-10,15:42:50,86.211,36.289
318,18-05-10,15:47:50,87.255,36.884
319,18-05-10,15:52:50,87.483,35.952
320,18-05-10,15:57:50,87.391,36.285
321,18-05-10,16:02:50,87.620,36.971
322,18-05-10,16:07:50,86.572,37.451
323,18-05-10,16:12:50,85.849,38.349
324,18-05-10,16:17:50,86.891,37.704
325,18-05-10,16:22:50,86.664,37.691
326,18-05-10,16:27:50,87.163,37.820
327,18-05-10,16:32:50,86.211,38.269
328,18-05-10,16:37:50,86.482,38.585
329,18-05-10,16:42:50,86.482,38.519
330,18-05-10,16:47:50,86.074,39.097
331,18-05-10,16:52:50,86.482,38.519
332,18-05-10,16:57:50,86.164,38.467
333,18-05-10,17:02:50,86.981,38.614
334,18-05-10,17:07:50,86.527,40.223
335,18-05-10,17:12:50,86.664,39.064
336,18-05-10,17:17:50,86.164,39.869
337,18-05-10,17:22:50,86.256,38.639
338,18-05-10,17:27:50,86.981,39.216
339,18-05-10,17:32:50,86.891,38.809
340,18-05-10,17:37:50,87.073,38.284
341,18-05-10,17:42:50,87.210,37.419
342,18-05-10,17:47:50,87.346,37.494
343,18-05-10,17:52:50,86.936,37.706
344,18-05-10,17:57:50,86.754,37.864
345,18-05-10,18:02:50,86.891,38.408
346,18-05-10,18:07:50,87.118,38.253
347,18-05-10,18:12:50,86.754,39.537
348,18-05-10,18:17:50,86.346,40.612
349,18-05-10,18:22:50,85.532,40.198
350,18-05-10,18:27:50,85.307,40.484
351,18-05-10,18:32:50,85.172,40.542
352,18-05-10,18:37:50,85.307,40.583
353,18-05-10,18:42:50,84.767,40.352
354,18-05-10,18:47:50,80.051,43.748
355,18-05-10,18:52:50,78.427,46.496
356,18-05-10,18:57:50,77.902,47.556
357,18-05-10,19:02:50,76.811,49.304
358,18-05-10,19:07:50,75.985,50.803
359,18-05-10,19:12:50,75.420,51.710
360,18-05-10,19:17:50,74.250,53.697
361,18-05-10,19:22:50,72.955,57.079
362,18-05-10,19:27:50,72.437,58.330
363,18-05-10,19:32:50,72.437,58.699
364,18-05-10,19:37:50,72.307,58.596
365,18-05-10,19:42:50,72.307,58.719
366,18-05-10,19:47:50,72.093,58.547
367,18-05-10,19:52:50,70.846,61.855
368,18-05-10,19:57:50,70.115,64.201
369,18-05-10,20:02:50,69.300,66.899
370,18-05-10,20:07:50,68.313,70.512
371,18-05-10,20:12:50,67.798,73.047
372,18-05-10,20:17:50,67.028,75.781
373,18-05-10,20:22:50,66.643,77.276
374,18-05-10,20:27:50,66.472,77.739
375,18-05-10,20:32:50,66.173,79.286
376,18-05-10,20:37:50,65.615,81.320
377,18-05-10,20:42:50,65.487,82.667
378,18-05-10,20:47:50,64.803,83.495
379,18-05-10,20:52:50,64.845,84.766
380,18-05-10,20:57:50,64.589,85.445
381,18-05-10,21:02:50,64.974,86.559
382,18-05-10,21:07:50,65.059,86.843
383,18-05-10,21:12:50,65.102,87.311
384,18-05-10,21:17:50,65.230,87.626
385,18-05-10,21:22:50,65.102,87.934
386,18-05-10,21:27:50,65.487,89.121
387,18-05-10,21:32:50,65.701,89.284
388,18-05-10,21:37:50,65.444,89.088
389,18-05-10,21:42:50,65.102,89.069
390,18-05-10,21:47:50,64.888,89.067
391,18-05-10,21:52:50,64.974,89.375
392,18-05-10,21:57:50,65.145,89.398
393,18-05-10,22:02:50,64.632,89.221
394,18-05-10,22:07:50,64.589,89.592
395,18-05-10,22:12:50,64.288,89.659
396,18-05-10,22:17:50,64.117,89.770
397,18-05-10,22:22:50,63.946,89.881
398,18-05-10,22:27:50,64.332,90.442
399,18-05-10,22:32:50,64.161,90.445
400,18-05-10,22:37:50,64.117,90.439
401,18-05-10,22:42:50,64.074,90.594
402,18-05-10,22:47:50,63.819,90.772
403,18-05-10,22:52:50,63.903,90.944
404,18-05-10,22:57:50,63.903,91.024
405,18-05-10,23:02:50,63.903,91.184
406,18-05-10,23:07:50,63.775,91.192
407,18-05-10,23:12:50,63.775,91.246
408,18-05-10,23:17:50,63.689,91.393
409,18-05-10,23:22:50,63.819,91.491
410,18-05-10,23:27:50,63.946,91.668
411,18-05-10,23:32:50,63.990,91.674
412,18-05-10,23:37:50,63.990,91.807
413,18-05-10,23:42:50,63.819,91.889
414,18-05-10,23:47:50,63.689,91.872
415,18-05-10,23:52:50,63.648,91.972
416,18-05-10,23:57:50,63.648,91.998
417,18-05-11,00:02:50,63.819,92.102
418,18-05-11,00:07:50,63.689,92.084
419,18-05-11,00:12:50,63.604,92.045
420,18-05-11,00:17:50,63.648,92.131
421,18-05-11,00:22:50,63.775,92.255
422,18-05-11,00:27:50,63.775,92.202
423,18-05-11,00:32:50,63.604,92.125
424,18-05-11,00:37:50,63.689,92.190
425,18-05-11,00:42:50,63.775,92.308
426,18-05-11,00:47:50,63.732,92.328
427,18-05-11,00:52:50,63.862,92.531
428,18-05-11,00:57:50,63.946,92.252
429,18-05-11,01:02:50,63.990,92.232
430,18-05-11,01:07:50,63.775,92.228
431,18-05-11,01:12:50,63.518,92.219
432,18-05-11,01:17:50,63.262,92.183
433,18-05-11,01:22:50,63.090,92.238
434,18-05-11,01:27:50,62.962,92.273
435,18-05-11,01:32:50,62.834,92.308
436,18-05-11,01:37:50,62.748,92.323
437,18-05-11,01:42:50,62.704,92.396
438,18-05-11,01:47:50,62.661,92.416
439,18-05-11,01:52:50,62.620,92.305
440,18-05-11,01:57:50,62.490,92.287
441,18-05-11,02:02:50,62.577,92.299
442,18-05-11,02:07:50,62.490,92.340
443,18-05-11,02:12:50,62.406,92.380
444,18-05-11,02:17:50,62.447,92.386
445,18-05-11,02:22:50,62.406,92.433
446,18-05-11,02:27:50,62.319,92.421
447,18-05-11,02:32:50,62.362,92.427
448,18-05-11,02:37:50,62.319,92.342
449,18-05-11,02:42:50,62.319,92.316
450,18-05-11,02:47:50,62.319,92.342
451,18-05-11,02:52:50,62.406,92.433
452,18-05-11,02:57:50,62.406,92.433
453,18-05-11,03:02:50,62.406,92.433
454,18-05-11,03:07:50,62.447,92.439
455,18-05-11,03:12:50,62.447,92.439
456,18-05-11,03:17:50,62.406,92.433
457,18-05-11,03:22:50,62.362,92.480
458,18-05-11,03:27:50,62.319,92.527
459,18-05-11,03:32:50,62.319,92.500
460,18-05-11,03:37:50,62.319,92.500
461,18-05-11,03:42:50,62.490,92.603
462,18-05-11,03:47:50,62.406,92.539
463,18-05-11,03:52:50,62.319,92.606
464,18-05-11,03:57:50,62.276,92.626
465,18-05-11,04:02:50,62.319,92.685
466,18-05-11,04:07:50,62.362,92.796
467,18-05-11,04:12:50,62.577,92.774
468,18-05-11,04:17:50,62.490,92.814
469,18-05-11,04:22:50,62.447,92.861
470,18-05-11,04:27:50,62.533,92.926
471,18-05-11,04:32:50,62.620,93.017
472,18-05-11,04:37:50,62.490,92.999
473,18-05-11,04:42:50,62.490,93.025
474,18-05-11,04:47:50,62.362,93.059
475,18-05-11,04:52:50,62.362,93.059
476,18-05-11,04:57:50,62.319,93.106
477,18-05-11,05:02:50,62.319,93.185
478,18-05-11,05:07:50,62.406,93.197
479,18-05-11,05:12:50,62.276,93.152
480,18-05-11,05:17:50,62.447,93.282
481,18-05-11,05:22:50,62.490,93.288
482,18-05-11,05:27:50,62.490,93.288
483,18-05-11,05:32:50,62.577,93.300
484,18-05-11,05:37:50,62.577,93.300
485,18-05-11,05:42:50,62.490,93.314
486,18-05-11,05:47:50,62.447,93.334
487,18-05-11,05:52:50,62.276,93.363
488,18-05-11,05:57:50,62.276,93.415
489,18-05-11,06:02:50,62.362,93.480
490,18-05-11,06:07:50,62.406,93.539
491,18-05-11,06:12:50,62.362,93.454
492,18-05-11,06:17:50,62.191,93.456
493,18-05-11,06:22:50,62.105,93.443
494,18-05-11,06:27:50,62.019,93.484
495,18-05-11,06:32:50,61.934,93.524
496,18-05-11,06:37:50,61.891,93.518
497,18-05-11,06:42:50,62.062,93.700
498,18-05-11,06:47:50,62.148,93.817
499,18-05-11,06:52:50,62.233,93.881
500,18-05-11,06:57:50,62.447,93.859
501,18-05-11,07:02:50,62.533,93.845
502,18-05-11,07:07:50,62.490,93.787
503,18-05-11,07:12:50,62.661,93.733
504,18-05-11,07:17:50,62.748,93.666
505,18-05-11,07:22:50,62.875,93.605
506,18-05-11,07:27:50,62.919,93.612
507,18-05-11,07:32:50,63.176,93.701
508,18-05-11,07:37:50,63.433,93.632
509,18-05-11,07:42:50,63.648,93.531
510,18-05-11,07:47:50,63.862,93.429
511,18-05-11,07:52:50,64.288,93.332
512,18-05-11,07:57:50,64.803,92.743
513,18-05-11,08:02:50,65.530,92.314
514,18-05-11,08:07:50,66.558,90.933
515,18-05-11,08:12:50,67.543,89.829
516,18-05-11,08:17:50,67.329,88.391
517,18-05-11,08:22:50,67.114,87.520
518,18-05-11,08:27:50,67.199,87.422
519,18-05-11,08:32:50,67.413,86.301
520,18-05-11,08:37:50,67.971,85.906
521,18-05-11,08:42:50,68.527,84.459
522,18-05-11,08:47:50,68.742,83.598
523,18-05-11,08:52:50,69.213,83.016
524,18-05-11,08:57:50,69.685,82.850
525,18-05-11,09:02:50,70.072,81.805
526,18-05-11,09:07:50,70.587,81.445
527,18-05-11,09:12:50,70.887,80.578
528,18-05-11,09:17:50,70.846,79.553
529,18-05-11,09:22:50,71.274,79.632
530,18-05-11,09:27:50,71.404,78.166
531,18-05-11,09:32:50,71.791,78.010
532,18-05-11,09:37:50,72.264,77.778
533,18-05-11,09:42:50,72.826,76.951
534,18-05-11,09:47:50,73.170,75.691
535,18-05-11,09:52:50,73.947,74.935
536,18-05-11,09:57:50,74.683,74.462
537,18-05-11,10:02:50,74.597,73.401
538,18-05-11,10:07:50,74.683,72.471
539,18-05-11,10:12:50,75.333,71.892
540,18-05-11,10:17:50,75.767,71.081
541,18-05-11,10:22:50,76.419,70.496
542,18-05-11,10:27:50,76.375,69.330
543,18-05-11,10:32:50,76.899,68.486
544,18-05-11,10:37:50,77.378,68.504
545,18-05-11,10:42:50,77.639,67.930
546,18-05-11,10:47:50,77.990,67.303
547,18-05-11,10:52:50,78.296,67.182
548,18-05-11,10:57:50,79.084,68.404
549,18-05-11,11:02:50,79.480,64.230
550,18-05-11,11:07:50,79.435,63.676
551,18-05-11,11:12:50,80.272,64.120
552,18-05-11,11:17:50,80.713,63.057
553,18-05-11,11:22:50,80.580,60.051
554,18-05-11,11:27:50,81.244,62.120
555,18-05-11,11:32:50,81.154,60.194
556,18-05-11,11:37:50,81.509,58.575
557,18-05-11,11:42:50,81.687,58.683
558,18-05-11,11:47:50,81.864,56.882
559,18-05-11,11:52:50,82.130,58.658
560,18-05-11,11:57:50,82.441,54.847
561,18-05-11,12:02:50,82.486,55.956
562,18-05-11,12:07:50,83.064,54.516
563,18-05-11,12:12:50,82.976,54.636
564,18-05-11,12:17:50,83.511,53.247
565,18-05-11,12:22:50,83.332,54.347
566,18-05-11,12:27:50,83.824,53.622
567,18-05-11,12:32:50,83.154,52.901
568,18-05-11,12:37:50,83.736,52.467
569,18-05-11,12:42:50,83.377,52.503
570,18-05-11,12:47:50,83.422,51.515
571,18-05-11,12:52:50,84.677,51.030
572,18-05-11,12:57:50,83.154,52.486
573,18-05-11,13:02:50,84.632,50.995
574,18-05-11,13:07:50,84.272,51.482
575,18-05-11,13:12:50,84.857,50.464
576,18-05-11,13:17:50,85.802,48.689
577,18-05-11,13:22:50,84.542,46.782
578,18-05-11,13:27:50,85.082,47.925
579,18-05-11,13:32:50,85.894,49.279
580,18-05-11,13:37:50,85.984,49.059
581,18-05-11,13:42:50,85.217,47.869
582,18-05-11,13:47:50,86.119,46.203
583,18-05-11,13:52:50,87.118,45.910
584,18-05-11,13:57:50,86.029,46.883
585,18-05-11,14:02:50,85.667,47.575
586,18-05-11,14:07:50,86.119,47.085
587,18-05-11,14:12:50,86.844,46.350
588,18-05-11,14:17:50,86.981,46.425
589,18-05-11,14:22:50,87.573,43.174
590,18-05-11,14:27:50,87.346,43.655
591,18-05-11,14:32:50,87.710,43.612
592,18-05-11,14:37:50,87.757,43.549
593,18-05-11,14:42:50,85.667,45.290
594,18-05-11,14:47:50,87.118,46.074
595,18-05-11,14:52:50,87.255,45.624
596,18-05-11,14:57:50,87.300,42.561
597,18-05-11,15:02:50,87.300,42.164
598,18-05-11,15:07:50,87.073,42.746
599,18-05-11,15:12:50,87.939,42.534
600,18-05-11,15:17:50,87.847,41.001
601,18-05-11,15:22:50,87.985,44.323
602,18-05-11,15:27:50,87.573,42.512
603,18-05-11,15:32:50,87.346,44.183
604,18-05-11,15:37:50,88.259,41.092
605,18-05-11,15:42:50,88.488,41.372
606,18-05-11,15:47:50,87.802,43.387
607,18-05-11,15:52:50,86.844,44.052
608,18-05-11,15:57:50,87.757,42.656
609,18-05-11,16:02:50,87.847,41.932
610,18-05-11,16:07:50,87.665,41.721
611,18-05-11,16:12:50,87.710,42.520
612,18-05-11,16:17:50,88.122,42.943
613,18-05-11,16:22:50,86.617,43.246
614,18-05-11,16:27:50,87.985,43.266
615,18-05-11,16:32:50,87.894,43.227
616,18-05-11,16:37:50,86.754,43.354
617,18-05-11,16:42:50,87.163,43.841
618,18-05-11,16:47:50,88.443,39.969
619,18-05-11,16:52:50,88.167,39.752
620,18-05-11,16:57:50,88.810,39.254
621,18-05-11,17:02:50,88.167,39.485
622,18-05-11,17:07:50,88.214,40.156
623,18-05-11,17:12:50,88.214,41.422
624,18-05-11,17:17:50,88.626,40.647
625,18-05-11,17:22:50,88.396,39.431
626,18-05-11,17:27:50,88.671,39.915
627,18-05-11,17:32:50,88.214,39.688
