"Plot Title:  10884520"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884520, SEN S/N: 10884520)","RH, % (LGR S/N: 10884520, SEN S/N: 10884520)"
87,18-05-10,19:10:00,75.463,52.597
88,18-05-10,19:15:00,75.074,54.044
89,18-05-10,19:20:00,74.077,55.184
90,18-05-10,19:25:00,73.256,57.166
91,18-05-10,19:30:00,72.653,58.871
92,18-05-10,19:35:00,72.394,60.228
93,18-05-10,19:40:00,72.136,60.113
94,18-05-10,19:45:00,71.920,61.040
95,18-05-10,19:50:00,71.791,60.633
96,18-05-10,19:55:00,71.533,62.069
97,18-05-10,20:00:00,70.329,66.196
98,18-05-10,20:05:00,68.828,69.804
99,18-05-10,20:10:00,67.543,74.116
100,18-05-10,20:15:00,66.772,77.320
101,18-05-10,20:20:00,65.872,80.541
102,18-05-10,20:25:00,65.230,83.078
103,18-05-10,20:30:00,64.674,84.607
104,18-05-10,20:35:00,64.117,85.740
105,18-05-10,20:40:00,63.819,86.898
106,18-05-10,20:45:00,63.732,88.051
107,18-05-10,20:50:00,63.648,88.659
108,18-05-10,20:55:00,63.775,89.563
109,18-05-10,21:00:00,64.033,90.267
110,18-05-10,21:05:00,64.033,90.615
111,18-05-10,21:10:00,64.117,91.000
112,18-05-10,21:15:00,64.674,91.636
113,18-05-10,21:20:00,64.717,91.908
114,18-05-10,21:25:00,64.674,92.062
115,18-05-10,21:30:00,64.717,92.121
116,18-05-10,21:35:00,64.632,92.162
117,18-05-10,21:40:00,64.674,92.380
118,18-05-10,21:45:00,64.803,92.610
119,18-05-10,21:50:00,64.760,92.684
120,18-05-10,21:55:00,64.717,92.757
121,18-05-10,22:00:00,64.674,92.857
122,18-05-10,22:05:00,64.632,92.904
123,18-05-10,22:10:00,64.589,92.951
124,18-05-10,22:15:00,64.247,93.220
125,18-05-10,22:20:00,63.990,93.263
126,18-05-10,22:25:00,64.033,93.401
127,18-05-10,22:30:00,64.074,93.460
128,18-05-10,22:35:00,64.033,93.559
129,18-05-10,22:40:00,63.903,93.646
130,18-05-10,22:45:00,63.775,93.681
131,18-05-10,22:50:00,63.433,93.632
132,18-05-10,22:55:00,63.390,93.731
133,18-05-10,23:00:00,63.176,93.753
134,18-05-10,23:05:00,63.176,93.989
135,18-05-10,23:10:00,63.304,94.191
136,18-05-10,23:15:00,63.304,94.323
137,18-05-10,23:20:00,63.347,94.460
138,18-05-10,23:25:00,63.390,94.571
139,18-05-10,23:30:00,63.518,94.641
140,18-05-10,23:35:00,63.604,94.680
141,18-05-10,23:40:00,63.604,94.706
142,18-05-10,23:45:00,63.648,94.765
143,18-05-10,23:50:00,63.648,94.791
144,18-05-10,23:55:00,63.648,94.817
145,18-05-11,00:00:00,63.561,94.857
146,18-05-11,00:05:00,63.347,94.852
147,18-05-11,00:10:00,63.219,94.912
148,18-05-11,00:15:00,63.219,94.965
149,18-05-11,00:20:00,63.262,95.023
150,18-05-11,00:25:00,63.176,95.063
151,18-05-11,00:30:00,63.133,95.187
152,18-05-11,00:35:00,63.133,95.265
153,18-05-11,00:40:00,63.176,95.324
154,18-05-11,00:45:00,63.262,95.388
155,18-05-11,00:50:00,63.347,95.453
156,18-05-11,00:55:00,63.347,95.531
157,18-05-11,01:00:00,63.262,95.571
158,18-05-11,01:05:00,62.962,95.631
159,18-05-11,01:10:00,62.919,95.703
160,18-05-11,01:15:00,62.748,95.756
161,18-05-11,01:20:00,62.661,95.822
162,18-05-11,01:25:00,62.661,95.926
163,18-05-11,01:30:00,62.577,95.965
164,18-05-11,01:35:00,62.533,96.011
165,18-05-11,01:40:00,62.577,96.069
166,18-05-11,01:45:00,62.533,96.115
167,18-05-11,01:50:00,62.577,96.121
168,18-05-11,01:55:00,62.533,96.167
169,18-05-11,02:00:00,62.490,96.186
170,18-05-11,02:05:00,62.233,96.174
171,18-05-11,02:10:00,62.233,96.226
172,18-05-11,02:15:00,62.233,96.278
173,18-05-11,02:20:00,62.233,96.226
174,18-05-11,02:25:00,62.362,96.297
175,18-05-11,02:30:00,62.533,96.348
176,18-05-11,02:35:00,62.406,96.355
177,18-05-11,02:40:00,62.319,96.368
178,18-05-11,02:45:00,62.191,96.375
179,18-05-11,02:50:00,62.233,96.433
180,18-05-11,02:55:00,62.233,96.433
181,18-05-11,03:00:00,62.319,96.472
182,18-05-11,03:05:00,62.276,96.440
183,18-05-11,03:10:00,62.191,96.479
184,18-05-11,03:15:00,62.191,96.479
185,18-05-11,03:20:00,62.191,96.531
186,18-05-11,03:25:00,62.148,96.576
187,18-05-11,03:30:00,62.148,96.576
188,18-05-11,03:35:00,62.062,96.564
189,18-05-11,03:40:00,62.019,96.635
190,18-05-11,03:45:00,62.105,96.673
191,18-05-11,03:50:00,62.148,96.705
192,18-05-11,03:55:00,62.233,96.718
193,18-05-11,04:00:00,62.233,96.692
194,18-05-11,04:05:00,62.148,96.680
195,18-05-11,04:10:00,62.105,96.673
196,18-05-11,04:15:00,62.148,96.680
197,18-05-11,04:20:00,61.848,96.635
198,18-05-11,04:25:00,61.934,96.700
199,18-05-11,04:30:00,62.062,96.719
200,18-05-11,04:35:00,62.062,96.719
201,18-05-11,04:40:00,61.848,96.687
202,18-05-11,04:45:00,61.804,96.784
203,18-05-11,04:50:00,61.848,96.790
204,18-05-11,04:55:00,61.891,96.848
205,18-05-11,05:00:00,61.934,96.855
206,18-05-11,05:05:00,61.934,96.855
207,18-05-11,05:10:00,61.891,96.900
208,18-05-11,05:15:00,61.848,96.894
209,18-05-11,05:20:00,61.848,96.894
210,18-05-11,05:25:00,61.804,96.887
211,18-05-11,05:30:00,61.804,96.939
212,18-05-11,05:35:00,61.677,96.946
213,18-05-11,05:40:00,61.506,96.997
214,18-05-11,05:45:00,61.376,97.030
215,18-05-11,05:50:00,61.290,97.120
216,18-05-11,05:55:00,61.290,97.172
217,18-05-11,06:00:00,61.290,97.223
218,18-05-11,06:05:00,61.290,97.249
219,18-05-11,06:10:00,61.333,97.281
220,18-05-11,06:15:00,61.376,97.339
221,18-05-11,06:20:00,61.376,97.339
222,18-05-11,06:25:00,61.376,97.339
223,18-05-11,06:30:00,61.376,97.365
224,18-05-11,06:35:00,61.419,97.397
225,18-05-11,06:40:00,61.462,97.403
226,18-05-11,06:45:00,61.376,97.390
227,18-05-11,06:50:00,61.419,97.422
228,18-05-11,06:55:00,61.462,97.403
229,18-05-11,07:00:00,61.376,97.442
230,18-05-11,07:05:00,61.333,97.435
231,18-05-11,07:10:00,61.462,97.454
232,18-05-11,07:15:00,61.506,97.461
233,18-05-11,07:20:00,61.633,97.429
234,18-05-11,07:25:00,61.804,97.403
235,18-05-11,07:30:00,61.977,97.428
236,18-05-11,07:35:00,62.105,97.344
237,18-05-11,07:40:00,62.276,97.344
238,18-05-11,07:45:00,62.319,97.325
239,18-05-11,07:50:00,62.490,97.324
240,18-05-11,07:55:00,62.661,97.324
241,18-05-11,08:00:00,62.834,97.349
242,18-05-11,08:05:00,63.133,97.368
243,18-05-11,08:10:00,63.475,97.341
244,18-05-11,08:15:00,63.775,97.360
245,18-05-11,08:20:00,64.161,97.365
246,18-05-11,08:25:00,64.546,97.370
247,18-05-11,08:30:00,64.845,97.311
248,18-05-11,08:35:00,65.145,97.225
249,18-05-11,08:40:00,65.444,97.166
250,18-05-11,08:45:00,65.487,96.808
251,18-05-11,08:50:00,65.872,96.186
252,18-05-11,08:55:00,66.214,95.502
253,18-05-11,09:00:00,66.429,94.954
254,18-05-11,09:05:00,66.686,94.120
255,18-05-11,09:10:00,67.114,93.253
256,18-05-11,09:15:00,67.543,92.674
257,18-05-11,09:20:00,67.971,91.878
258,18-05-11,09:25:00,68.356,91.179
259,18-05-11,09:30:00,68.657,90.897
260,18-05-11,09:35:00,69.129,89.608
261,18-05-11,09:40:00,69.427,88.996
262,18-05-11,09:45:00,69.858,88.399
263,18-05-11,09:50:00,70.416,86.578
264,18-05-11,09:55:00,70.887,86.004
265,18-05-11,10:00:00,71.274,85.942
266,18-05-11,10:05:00,71.533,85.032
267,18-05-11,10:10:00,71.920,84.802
268,18-05-11,10:15:00,72.351,83.458
269,18-05-11,10:20:00,72.955,82.999
270,18-05-11,10:25:00,73.386,81.698
271,18-05-11,10:30:00,73.774,81.149
272,18-05-11,10:35:00,74.034,80.299
273,18-05-11,10:40:00,74.250,78.666
274,18-05-11,10:45:00,74.986,76.704
275,18-05-11,10:50:00,75.117,77.499
276,18-05-11,10:55:00,75.160,77.562
277,18-05-11,11:00:00,75.637,75.587
278,18-05-11,11:05:00,75.853,75.727
279,18-05-11,11:10:00,76.289,74.462
280,18-05-11,11:15:00,76.593,74.553
281,18-05-11,11:20:00,76.811,74.577
282,18-05-11,11:25:00,77.160,72.674
283,18-05-11,11:30:00,77.553,70.463
284,18-05-11,11:35:00,77.902,69.514
285,18-05-11,11:40:00,78.165,69.002
286,18-05-11,11:45:00,78.339,68.570
287,18-05-11,11:50:00,78.602,68.085
288,18-05-11,11:55:00,78.953,67.789
289,18-05-11,12:00:00,79.304,66.191
290,18-05-11,12:05:00,79.700,63.088
291,18-05-11,12:10:00,79.567,63.627
292,18-05-11,12:15:00,79.655,64.765
293,18-05-11,12:20:00,80.008,63.392
294,18-05-11,12:25:00,80.272,64.243
295,18-05-11,12:30:00,80.139,63.343
296,18-05-11,12:35:00,80.580,61.382
297,18-05-11,12:40:00,80.978,60.551
298,18-05-11,12:45:00,81.333,61.943
299,18-05-11,12:50:00,81.730,60.555
300,18-05-11,12:55:00,81.288,61.908
301,18-05-11,13:00:00,81.154,61.495
302,18-05-11,13:05:00,81.730,57.592
303,18-05-11,13:10:00,82.042,57.273
304,18-05-11,13:15:00,81.909,57.262
305,18-05-11,13:20:00,81.775,57.502
306,18-05-11,13:25:00,81.730,56.682
307,18-05-11,13:30:00,82.042,53.833
308,18-05-11,13:35:00,82.486,53.168
309,18-05-11,13:40:00,82.620,53.624
310,18-05-11,13:45:00,83.467,53.499
311,18-05-11,13:50:00,83.467,51.615
312,18-05-11,13:55:00,83.511,50.816
313,18-05-11,14:00:00,83.199,51.146
314,18-05-11,14:05:00,83.736,49.642
315,18-05-11,14:10:00,84.272,50.003
316,18-05-11,14:15:00,84.049,49.245
317,18-05-11,14:20:00,83.824,49.132
318,18-05-11,14:25:00,84.049,50.759
319,18-05-11,14:30:00,84.542,47.888
320,18-05-11,14:35:00,82.841,53.068
321,18-05-11,14:40:00,82.530,52.248
322,18-05-11,14:45:00,81.952,53.477
323,18-05-11,14:50:00,82.620,54.861
324,18-05-11,14:55:00,83.377,53.078
325,18-05-11,15:00:00,83.467,51.422
326,18-05-11,15:05:00,83.914,49.526
327,18-05-11,15:10:00,83.914,49.235
328,18-05-11,15:15:00,83.779,49.967
329,18-05-11,15:20:00,83.422,50.038
330,18-05-11,15:25:00,82.976,51.130
331,18-05-11,15:30:00,83.242,51.758
332,18-05-11,15:35:00,83.287,52.752
333,18-05-11,15:40:00,83.691,51.663
334,18-05-11,15:45:00,84.677,49.935
335,18-05-11,15:50:00,84.182,50.351
336,18-05-11,15:55:00,85.172,51.324
337,18-05-11,16:00:00,85.217,49.425
338,18-05-11,16:05:00,84.900,49.597
339,18-05-11,16:10:00,84.227,50.354
340,18-05-11,16:15:00,84.990,50.345
341,18-05-11,16:20:00,85.127,48.318
342,18-05-11,16:25:00,85.532,46.001
343,18-05-11,16:30:00,84.137,51.087
344,18-05-11,16:35:00,83.824,52.122
345,18-05-11,16:40:00,83.959,51.619
346,18-05-11,16:45:00,84.227,49.258
347,18-05-11,16:50:00,84.452,47.622
348,18-05-11,16:55:00,83.824,51.256
349,18-05-11,17:00:00,83.779,51.157
350,18-05-11,17:05:00,83.736,50.093
351,18-05-11,17:10:00,84.004,51.141
352,18-05-11,17:15:00,83.869,50.360
353,18-05-11,17:20:00,83.646,50.151
354,18-05-11,17:25:00,83.199,50.022
355,18-05-11,17:30:00,83.287,49.867
356,18-05-11,17:35:00,83.154,51.847
357,18-05-11,17:40:00,83.199,52.649
358,18-05-11,17:45:00,83.064,50.944
359,18-05-11,17:50:00,83.377,50.742
360,18-05-11,17:55:00,83.154,49.922
361,18-05-11,18:00:00,82.798,51.052
362,18-05-11,18:05:00,82.841,52.845
363,18-05-11,18:10:00,83.199,51.082
364,18-05-11,18:15:00,82.976,52.026
365,18-05-11,18:20:00,83.154,52.710
366,18-05-11,18:25:00,82.841,51.696
367,18-05-11,18:30:00,82.575,51.740
368,18-05-11,18:35:00,82.665,50.593
369,18-05-11,18:40:00,82.665,49.372
370,18-05-11,18:45:00,82.575,50.459
371,18-05-11,18:50:00,82.396,50.157
372,18-05-11,18:55:00,82.308,51.240
373,18-05-11,19:00:00,82.441,49.066
374,18-05-11,19:05:00,82.441,49.420
375,18-05-11,19:10:00,82.175,49.433
376,18-05-11,19:15:00,81.952,49.932
377,18-05-11,19:20:00,81.864,50.278
378,18-05-11,19:25:00,81.687,51.130
379,18-05-11,19:30:00,81.642,50.519
380,18-05-11,19:35:00,81.952,49.385
381,18-05-11,19:40:00,81.909,49.382
382,18-05-11,19:45:00,81.730,49.466
383,18-05-11,19:50:00,81.687,49.495
384,18-05-11,19:55:00,81.597,49.906
385,18-05-11,20:00:00,81.509,50.349
386,18-05-11,20:05:00,81.554,49.646
387,18-05-11,20:10:00,81.597,49.424
388,18-05-11,20:15:00,81.376,49.665
389,18-05-11,20:20:00,81.333,49.566
390,18-05-11,20:25:00,81.154,49.681
391,18-05-11,20:30:00,80.935,49.762
392,18-05-11,20:35:00,80.802,50.073
393,18-05-11,20:40:00,80.802,50.137
394,18-05-11,20:45:00,80.713,50.322
395,18-05-11,20:50:00,80.580,50.441
396,18-05-11,20:55:00,80.404,50.971
397,18-05-11,21:00:00,80.051,51.328
398,18-05-11,21:05:00,79.743,51.751
399,18-05-11,21:10:00,79.435,52.649
400,18-05-11,21:15:00,78.996,53.564
401,18-05-11,21:20:00,78.602,54.385
402,18-05-11,21:25:00,78.251,54.892
403,18-05-11,21:30:00,77.902,55.931
404,18-05-11,21:35:00,77.684,55.600
405,18-05-11,21:40:00,77.509,56.274
406,18-05-11,21:45:00,77.203,57.465
407,18-05-11,21:50:00,76.942,57.785
408,18-05-11,21:55:00,76.681,58.135
409,18-05-11,22:00:00,76.464,58.767
410,18-05-11,22:05:00,76.246,60.414
411,18-05-11,22:10:00,75.985,61.465
412,18-05-11,22:15:00,75.724,62.725
413,18-05-11,22:20:00,75.463,63.492
414,18-05-11,22:25:00,75.204,64.166
415,18-05-11,22:30:00,75.117,64.582
416,18-05-11,22:35:00,74.899,65.196
417,18-05-11,22:40:00,74.554,66.036
418,18-05-11,22:45:00,74.338,66.106
419,18-05-11,22:50:00,74.163,66.449
420,18-05-11,22:55:00,74.120,66.475
421,18-05-11,23:00:00,73.990,66.492
422,18-05-11,23:05:00,73.947,67.357
423,18-05-11,23:10:00,73.645,68.698
424,18-05-11,23:15:00,73.083,69.354
425,18-05-11,23:20:00,73.126,69.447
426,18-05-11,23:25:00,73.126,69.358
427,18-05-11,23:30:00,73.083,68.909
428,18-05-11,23:35:00,73.040,68.726
429,18-05-11,23:40:00,73.040,69.023
430,18-05-11,23:45:00,72.955,69.578
431,18-05-11,23:50:00,72.739,70.560
432,18-05-11,23:55:00,72.523,70.420
433,18-05-12,00:00:00,72.480,70.681
434,18-05-12,00:05:00,72.307,70.957
435,18-05-12,00:10:00,72.178,71.531
436,18-05-12,00:15:00,71.920,72.149
437,18-05-12,00:20:00,71.748,72.423
438,18-05-12,00:25:00,71.661,72.385
439,18-05-12,00:30:00,71.661,72.560
440,18-05-12,00:35:00,71.620,72.848
441,18-05-12,00:40:00,71.490,73.242
442,18-05-12,00:45:00,71.317,73.689
443,18-05-12,00:50:00,71.146,74.135
444,18-05-12,00:55:00,71.103,74.478
445,18-05-12,01:00:00,71.017,74.671
446,18-05-12,01:05:00,70.930,74.864
447,18-05-12,01:10:00,70.846,75.201
448,18-05-12,01:15:00,70.759,75.826
449,18-05-12,01:20:00,70.630,76.789
450,18-05-12,01:25:00,70.502,77.347
451,18-05-12,01:30:00,70.329,78.013
452,18-05-12,01:35:00,70.243,78.516
453,18-05-12,01:40:00,70.201,78.881
454,18-05-12,01:45:00,70.158,78.961
455,18-05-12,01:50:00,70.158,78.876
456,18-05-12,01:55:00,70.158,79.018
457,18-05-12,02:00:00,69.728,80.016
458,18-05-12,02:05:00,69.343,80.309
459,18-05-12,02:10:00,69.471,80.494
460,18-05-12,02:15:00,69.557,80.871
461,18-05-12,02:20:00,69.643,80.881
462,18-05-12,02:25:00,69.685,80.942
463,18-05-12,02:30:00,69.728,80.863
464,18-05-12,02:35:00,69.557,81.040
465,18-05-12,02:40:00,69.427,81.305
466,18-05-12,02:45:00,69.300,82.104
467,18-05-12,02:50:00,69.170,82.368
468,18-05-12,02:55:00,68.999,82.961
469,18-05-12,03:00:00,68.956,82.928
470,18-05-12,03:05:00,68.956,83.095
471,18-05-12,03:10:00,68.956,83.095
472,18-05-12,03:15:00,68.999,82.989
473,18-05-12,03:20:00,68.999,82.850
474,18-05-12,03:25:00,68.999,82.878
475,18-05-12,03:30:00,68.913,83.369
476,18-05-12,03:35:00,68.657,83.726
477,18-05-12,03:40:00,67.971,84.001
478,18-05-12,03:45:00,67.627,84.180
479,18-05-12,03:50:00,67.586,84.617
480,18-05-12,03:55:00,67.627,84.981
481,18-05-12,04:00:00,67.627,85.036
482,18-05-12,04:05:00,67.714,85.323
483,18-05-12,04:10:00,67.627,85.807
484,18-05-12,04:15:00,67.627,85.972
485,18-05-12,04:20:00,67.714,86.230
486,18-05-12,04:25:00,67.543,86.838
487,18-05-12,04:30:00,67.285,87.024
488,18-05-12,04:35:00,66.900,87.274
489,18-05-12,04:40:00,66.857,87.622
490,18-05-12,04:45:00,67.028,87.808
491,18-05-12,04:50:00,67.158,87.770
492,18-05-12,04:55:00,66.686,87.817
493,18-05-12,05:00:00,66.558,88.262
494,18-05-12,05:05:00,66.600,88.485
495,18-05-12,05:10:00,66.558,88.506
496,18-05-12,05:15:00,66.344,88.559
497,18-05-12,05:20:00,66.214,88.948
498,18-05-12,05:25:00,66.214,89.137
499,18-05-12,05:30:00,66.344,89.397
500,18-05-12,05:35:00,66.515,89.312
501,18-05-12,05:40:00,66.643,89.113
502,18-05-12,05:45:00,66.729,89.017
503,18-05-12,05:50:00,66.729,89.044
504,18-05-12,05:55:00,66.344,88.911
505,18-05-12,06:00:00,66.043,89.222
506,18-05-12,06:05:00,65.745,89.694
507,18-05-12,06:10:00,65.530,90.095
508,18-05-12,06:15:00,65.403,90.346
509,18-05-12,06:20:00,65.444,90.486
510,18-05-12,06:25:00,65.444,90.513
511,18-05-12,06:30:00,65.359,90.501
512,18-05-12,06:35:00,65.316,90.549
513,18-05-12,06:40:00,65.273,90.624
514,18-05-12,06:45:00,65.230,90.752
515,18-05-12,06:50:00,65.145,90.954
516,18-05-12,06:55:00,65.145,90.954
517,18-05-12,07:00:00,65.230,91.019
518,18-05-12,07:05:00,65.316,91.138
519,18-05-12,07:10:00,65.230,91.126
520,18-05-12,07:15:00,65.316,91.138
521,18-05-12,07:20:00,65.444,91.075
522,18-05-12,07:25:00,65.701,91.030
523,18-05-12,07:30:00,66.000,90.777
524,18-05-12,07:35:00,66.258,90.221
525,18-05-12,07:40:00,66.429,89.948
526,18-05-12,07:45:00,66.686,89.902
527,18-05-12,07:50:00,66.943,89.748
528,18-05-12,07:55:00,67.242,89.410
529,18-05-12,08:00:00,67.543,89.071
530,18-05-12,08:05:00,67.798,88.590
531,18-05-12,08:10:00,68.142,88.363
532,18-05-12,08:15:00,68.400,88.070
533,18-05-12,08:20:00,68.785,87.657
534,18-05-12,08:25:00,69.256,86.676
535,18-05-12,08:30:00,69.557,86.550
536,18-05-12,08:35:00,69.858,85.927
537,18-05-12,08:40:00,70.201,85.418
538,18-05-12,08:45:00,70.630,85.140
539,18-05-12,08:50:00,70.887,85.117
540,18-05-12,08:55:00,71.490,84.135
541,18-05-12,09:00:00,71.920,82.957
542,18-05-12,09:05:00,72.567,81.797
543,18-05-12,09:10:00,73.040,81.345
544,18-05-12,09:15:00,73.558,78.958
545,18-05-12,09:20:00,74.034,75.845
546,18-05-12,09:25:00,74.381,75.041
547,18-05-12,09:30:00,74.770,72.833
548,18-05-12,09:35:00,75.117,70.569
549,18-05-12,09:40:00,75.463,69.298
550,18-05-12,09:45:00,75.767,67.655
551,18-05-12,09:50:00,76.071,67.536
552,18-05-12,09:55:00,76.332,66.057
553,18-05-12,10:00:00,76.507,65.076
554,18-05-12,10:05:00,76.636,63.753
555,18-05-12,10:10:00,76.681,64.395
556,18-05-12,10:15:00,76.854,64.229
557,18-05-12,10:20:00,77.292,63.935
558,18-05-12,10:25:00,77.639,63.571
559,18-05-12,10:30:00,77.859,63.622
560,18-05-12,10:35:00,78.076,63.031
561,18-05-12,10:40:00,78.777,61.468
562,18-05-12,10:45:00,79.084,61.003
563,18-05-12,10:50:00,79.216,60.211
564,18-05-12,10:55:00,79.435,58.088
565,18-05-12,11:00:00,79.435,58.306
566,18-05-12,11:05:00,79.831,55.553
567,18-05-12,11:10:00,79.876,56.656
568,18-05-12,11:15:00,80.051,56.137
569,18-05-12,11:20:00,80.580,54.573
570,18-05-12,11:25:00,80.845,54.025
571,18-05-12,11:30:00,80.845,53.772
572,18-05-12,11:35:00,80.978,52.576
573,18-05-12,11:40:00,81.244,52.660
574,18-05-12,11:45:00,81.333,52.507
575,18-05-12,11:50:00,81.333,52.794
576,18-05-12,11:55:00,81.509,52.712
577,18-05-12,12:00:00,81.819,53.467
578,18-05-12,12:05:00,82.085,52.342
579,18-05-12,12:10:00,82.218,51.170
580,18-05-12,12:15:00,82.353,50.763
581,18-05-12,12:20:00,82.575,50.202
582,18-05-12,12:25:00,83.021,49.301
583,18-05-12,12:30:00,83.021,48.817
584,18-05-12,12:35:00,83.199,47.730
585,18-05-12,12:40:00,83.287,48.545
586,18-05-12,12:45:00,83.467,47.262
587,18-05-12,12:50:00,83.691,44.440
588,18-05-12,12:55:00,83.511,46.647
589,18-05-12,13:00:00,83.556,47.008
590,18-05-12,13:05:00,83.824,47.935
591,18-05-12,13:10:00,83.691,48.606
592,18-05-12,13:15:00,83.691,48.088
593,18-05-12,13:20:00,84.094,47.662
594,18-05-12,13:25:00,83.736,47.929
595,18-05-12,13:30:00,84.049,47.918
596,18-05-12,13:35:00,84.094,46.882
597,18-05-12,13:40:00,84.857,46.021
598,18-05-12,13:45:00,84.722,46.306
599,18-05-12,13:50:00,84.722,45.685
600,18-05-12,13:55:00,84.812,44.119
601,18-05-12,14:00:00,85.127,43.547
602,18-05-12,14:05:00,85.442,44.521
603,18-05-12,14:10:00,85.035,46.294
604,18-05-12,14:15:00,85.127,46.561
605,18-05-12,14:20:00,85.172,47.866
606,18-05-12,14:25:00,85.172,46.629
607,18-05-12,14:30:00,85.397,45.730
608,18-05-12,14:35:00,85.577,44.464
609,18-05-12,14:40:00,85.984,42.678
610,18-05-12,14:45:00,85.667,41.931
611,18-05-12,14:50:00,85.849,42.008
612,18-05-12,14:55:00,85.577,44.135
613,18-05-12,15:00:00,85.532,43.968
614,18-05-12,15:05:00,84.900,44.814
615,18-05-12,15:10:00,85.172,43.682
616,18-05-12,15:15:00,85.442,44.126
617,18-05-12,15:20:00,85.667,43.944
618,18-05-12,15:25:00,86.256,42.298
619,18-05-12,15:30:00,86.256,42.133
620,18-05-12,15:35:00,85.849,44.054
621,18-05-12,15:40:00,86.891,39.811
622,18-05-12,15:45:00,86.301,41.307
623,18-05-12,15:50:00,85.082,42.556
624,18-05-12,15:55:00,85.622,44.499
625,18-05-12,16:00:00,85.035,43.476
626,18-05-12,16:05:00,85.757,43.324
627,18-05-12,16:10:00,84.857,44.843
