"Plot Title:  10635584"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10635584, SEN S/N: 10635584, LBL:  10635584_T)","RH, % (LGR S/N: 10635584, SEN S/N: 10635584, LBL:  10635584_RH)"
505,18-05-11,07:46:46,63.475,93.901
506,18-05-11,07:51:46,63.946,93.731
507,18-05-11,07:56:46,64.459,93.435
508,18-05-11,08:01:46,64.632,93.380
509,18-05-11,08:06:46,64.760,93.345
510,18-05-11,08:11:46,65.145,93.241
511,18-05-11,08:16:46,65.403,93.171
512,18-05-11,08:21:46,65.658,92.995
513,18-05-11,08:26:46,65.745,92.715
514,18-05-11,08:31:46,66.173,92.509
515,18-05-11,08:36:46,66.686,91.994
516,18-05-11,08:41:46,67.329,91.146
517,18-05-11,08:46:46,67.757,89.911
518,18-05-11,08:51:46,68.099,88.385
519,18-05-11,08:56:46,68.484,86.988
520,18-05-11,09:01:46,68.742,85.785
521,18-05-11,09:06:46,69.085,85.000
522,18-05-11,09:11:46,69.514,84.472
523,18-05-11,09:16:46,70.286,84.096
524,18-05-11,09:21:46,70.630,83.358
525,18-05-11,09:26:46,71.103,82.604
526,18-05-11,09:31:46,71.577,81.959
527,18-05-11,09:36:46,72.264,81.478
528,18-05-11,09:41:46,72.480,80.541
529,18-05-11,09:46:46,72.869,80.019
530,18-05-11,09:51:46,73.645,79.197
531,18-05-11,09:56:46,73.558,77.754
532,18-05-11,10:01:46,73.645,77.217
533,18-05-11,10:06:46,74.163,76.756
534,18-05-11,10:11:46,74.770,75.694
535,18-05-11,10:16:46,75.074,74.855
536,18-05-11,10:21:46,75.376,74.012
537,18-05-11,10:26:46,75.637,73.072
538,18-05-11,10:31:46,75.985,72.167
539,18-05-11,10:36:46,76.419,71.651
540,18-05-11,10:41:46,76.768,70.383
541,18-05-11,10:46:46,77.378,70.326
542,18-05-11,10:51:46,77.990,69.463
543,18-05-11,10:56:46,78.471,68.823
544,18-05-11,11:01:46,78.777,68.644
545,18-05-11,11:06:46,79.567,67.306
546,18-05-11,11:11:46,79.788,65.812
547,18-05-11,11:16:46,79.392,64.313
548,18-05-11,11:21:46,79.612,65.492
549,18-05-11,11:26:46,80.184,64.845
550,18-05-11,11:31:46,80.713,64.253
551,18-05-11,11:36:46,81.023,61.946
552,18-05-11,11:41:46,81.597,61.442
553,18-05-11,11:46:46,81.554,61.004
554,18-05-11,11:51:46,81.952,57.830
555,18-05-11,11:56:46,82.263,57.417
556,18-05-11,12:01:46,83.109,57.361
557,18-05-11,12:06:46,82.931,57.252
558,18-05-11,12:11:46,82.753,56.892
559,18-05-11,12:16:46,83.287,55.357
560,18-05-11,12:21:46,83.199,55.319
561,18-05-11,12:26:46,83.109,52.674
562,18-05-11,12:31:46,84.182,53.618
563,18-05-11,12:36:46,85.035,52.821
564,18-05-11,12:41:46,84.722,51.997
565,18-05-11,12:46:46,84.722,51.772
566,18-05-11,12:51:46,84.004,51.655
567,18-05-11,12:56:46,83.377,52.854
568,18-05-11,13:01:46,85.217,52.002
569,18-05-11,13:06:46,87.163,50.503
570,18-05-11,13:11:46,86.527,48.740
571,18-05-11,13:16:46,86.936,48.509
572,18-05-11,13:21:46,87.346,46.907
573,18-05-11,13:26:46,87.255,46.803
574,18-05-11,13:31:46,87.985,46.328
575,18-05-11,13:36:46,87.757,46.313
576,18-05-11,13:41:46,85.442,47.104
577,18-05-11,13:46:46,87.028,47.212
578,18-05-11,13:51:46,88.075,45.809
579,18-05-11,13:56:46,87.757,45.854
580,18-05-11,14:01:46,86.437,44.946
581,18-05-11,14:06:46,88.351,45.367
582,18-05-11,14:11:46,88.075,44.263
583,18-05-11,14:16:46,87.894,45.370
584,18-05-11,14:21:46,88.534,44.457
585,18-05-11,14:26:46,88.626,43.637
586,18-05-11,14:31:46,87.847,42.529
587,18-05-11,14:36:46,87.847,43.158
588,18-05-11,14:41:46,87.436,42.901
589,18-05-11,14:46:46,87.528,43.667
590,18-05-11,14:51:46,89.224,42.946
591,18-05-11,14:56:46,88.671,43.342
592,18-05-11,15:01:46,89.454,42.528
593,18-05-11,15:06:46,88.671,41.583
594,18-05-11,15:11:46,87.939,44.287
595,18-05-11,15:16:46,89.823,42.252
596,18-05-11,15:21:46,88.075,42.477
597,18-05-11,15:26:46,88.993,43.528
598,18-05-11,15:31:46,90.286,41.714
599,18-05-11,15:36:46,89.638,41.108
600,18-05-11,15:41:46,89.085,42.140
601,18-05-11,15:46:46,89.177,42.013
602,18-05-11,15:51:46,89.638,41.308
603,18-05-11,15:56:46,89.823,40.785
604,18-05-11,16:01:46,89.823,39.446
605,18-05-11,16:06:46,90.518,40.324
606,18-05-11,16:11:46,90.333,40.347
607,18-05-11,16:16:46,90.147,39.800
608,18-05-11,16:21:46,89.224,40.983
609,18-05-11,16:26:46,90.333,41.083
610,18-05-11,16:31:46,89.776,40.716
611,18-05-11,16:36:46,87.163,41.890
612,18-05-11,16:41:46,88.993,41.269
613,18-05-11,16:46:46,88.902,39.795
614,18-05-11,16:51:46,89.177,39.275
615,18-05-11,16:56:46,89.132,38.903
616,18-05-11,17:01:46,89.638,39.771
617,18-05-11,17:06:46,89.454,39.626
618,18-05-11,17:11:46,89.407,38.986
619,18-05-11,17:16:46,89.454,39.559
620,18-05-11,17:21:46,89.085,38.397
621,18-05-11,17:26:46,89.499,38.454
622,18-05-11,17:31:46,89.362,38.984
623,18-05-11,17:36:46,89.177,39.308
624,18-05-11,17:41:46,89.776,39.175
625,18-05-11,17:46:46,89.224,38.069
