"Plot Title: 10884500"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884500, SEN S/N: 10884500)","RH, % (LGR S/N: 10884500, SEN S/N: 10884500)"
283,18-05-10,15:56:21,90.471,34.413
284,18-05-10,16:01:21,90.286,34.199
285,18-05-10,16:06:21,89.362,34.424
286,18-05-10,16:11:21,89.362,35.849
287,18-05-10,16:16:21,89.731,35.936
288,18-05-10,16:21:21,90.379,35.496
289,18-05-10,16:26:21,89.407,35.648
290,18-05-10,16:31:21,88.167,36.765
291,18-05-10,16:36:21,89.362,36.255
292,18-05-10,16:41:21,88.259,37.309
293,18-05-10,16:46:21,86.981,37.809
294,18-05-10,16:51:21,87.210,38.191
295,18-05-10,16:56:21,87.210,38.560
296,18-05-10,17:01:21,88.030,37.666
297,18-05-10,17:06:21,87.802,38.459
298,18-05-10,17:11:21,88.396,38.426
299,18-05-10,17:16:21,88.167,38.782
300,18-05-10,17:21:21,88.488,36.715
301,18-05-10,17:26:21,88.534,36.346
302,18-05-10,17:31:21,88.488,37.826
303,18-05-10,17:36:21,88.306,38.219
304,18-05-10,17:41:21,88.626,37.665
305,18-05-10,17:46:21,87.847,36.815
306,18-05-10,17:51:21,87.436,37.935
307,18-05-10,17:56:21,87.985,36.789
308,18-05-10,18:01:21,88.030,38.069
309,18-05-10,18:06:21,87.665,38.116
310,18-05-10,18:11:21,87.985,38.905
311,18-05-10,18:16:21,86.936,38.310
312,18-05-10,18:21:21,85.802,39.881
313,18-05-10,18:26:21,85.667,40.937
314,18-05-10,18:31:21,85.352,40.686
315,18-05-10,18:36:21,85.757,40.677
316,18-05-10,18:41:21,85.397,39.591
317,18-05-10,18:46:21,80.802,43.404
318,18-05-10,18:51:21,79.480,45.370
319,18-05-10,18:56:21,78.733,46.711
320,18-05-10,19:01:21,77.727,48.282
321,18-05-10,19:06:21,77.029,49.607
322,18-05-10,19:11:21,76.203,50.819
323,18-05-10,19:16:21,75.724,52.365
324,18-05-10,19:21:21,73.731,55.996
325,18-05-10,19:26:21,73.213,57.471
326,18-05-10,19:31:21,72.869,57.967
327,18-05-10,19:36:21,73.299,57.571
328,18-05-10,19:41:21,73.126,57.526
329,18-05-10,19:46:21,72.653,58.256
330,18-05-10,19:51:21,72.351,60.163
331,18-05-10,19:56:21,70.803,63.905
332,18-05-10,20:01:21,69.256,68.346
333,18-05-10,20:06:21,68.185,71.025
334,18-05-10,20:11:21,67.627,75.877
335,18-05-10,20:16:21,67.456,77.000
336,18-05-10,20:21:21,66.814,79.530
337,18-05-10,20:26:21,66.686,80.358
338,18-05-10,20:31:21,66.429,80.888
339,18-05-10,20:36:21,66.173,81.667
340,18-05-10,20:41:21,65.829,83.042
341,18-05-10,20:46:21,65.745,85.977
342,18-05-10,20:51:21,65.916,87.172
343,18-05-10,20:56:21,65.829,86.725
344,18-05-10,21:01:21,65.788,86.910
345,18-05-10,21:06:21,65.872,87.493
346,18-05-10,21:11:21,65.916,87.172
347,18-05-10,21:16:21,65.872,87.765
348,18-05-10,21:21:21,65.615,87.948
349,18-05-10,21:26:21,66.643,88.762
350,18-05-10,21:31:21,66.344,88.830
351,18-05-10,21:36:21,65.916,88.638
352,18-05-10,21:41:21,65.615,88.814
353,18-05-10,21:46:21,65.487,88.689
354,18-05-10,21:51:21,65.316,88.693
355,18-05-10,21:56:21,65.102,88.826
356,18-05-10,22:01:21,64.589,88.866
357,18-05-10,22:06:21,64.288,89.014
358,18-05-10,22:11:21,64.459,89.252
359,18-05-10,22:16:21,64.375,89.429
360,18-05-10,22:21:21,64.503,89.581
361,18-05-10,22:26:21,64.589,89.592
362,18-05-10,22:31:21,64.845,89.788
363,18-05-10,22:36:21,64.632,89.813
364,18-05-10,22:41:21,64.375,89.992
365,18-05-10,22:46:21,64.204,90.049
366,18-05-10,22:51:21,63.990,90.128
367,18-05-10,22:56:21,63.819,90.265
368,18-05-10,23:01:21,63.946,90.469
369,18-05-10,23:06:21,63.862,90.511
370,18-05-10,23:11:21,63.732,90.654
371,18-05-10,23:16:21,63.433,90.746
372,18-05-10,23:21:21,63.433,90.932
373,18-05-10,23:26:21,63.604,91.116
374,18-05-10,23:31:21,63.475,91.178
375,18-05-10,23:36:21,63.433,91.252
376,18-05-10,23:41:21,63.518,91.370
377,18-05-10,23:46:21,63.475,91.497
378,18-05-10,23:51:21,63.475,91.683
379,18-05-10,23:56:21,63.433,91.756
380,18-05-11,00:01:21,63.561,91.827
381,18-05-11,00:06:21,63.648,91.892
382,18-05-11,00:11:21,63.903,92.007
383,18-05-11,00:16:21,64.033,92.078
384,18-05-11,00:21:21,63.732,92.063
385,18-05-11,00:26:21,63.561,92.066
386,18-05-11,00:31:21,63.433,92.101
387,18-05-11,00:36:21,63.390,92.201
388,18-05-11,00:41:21,63.390,92.307
389,18-05-11,00:46:21,63.604,92.363
390,18-05-11,00:51:21,63.775,92.466
391,18-05-11,00:56:21,64.074,92.561
392,18-05-11,01:01:21,64.117,92.514
393,18-05-11,01:06:21,63.946,92.517
394,18-05-11,01:11:21,64.204,92.632
395,18-05-11,01:16:21,63.903,92.590
396,18-05-11,01:21:21,63.689,92.507
397,18-05-11,01:26:21,63.775,92.572
398,18-05-11,01:31:21,63.648,92.449
399,18-05-11,01:36:21,63.262,92.527
400,18-05-11,01:41:21,63.005,92.517
401,18-05-11,01:46:21,62.704,92.449
402,18-05-11,01:51:21,62.577,92.457
403,18-05-11,01:56:21,62.577,92.536
404,18-05-11,02:01:21,62.533,92.557
405,18-05-11,02:06:21,62.490,92.551
406,18-05-11,02:11:21,62.447,92.597
407,18-05-11,02:16:21,62.362,92.585
408,18-05-11,02:21:21,62.319,92.606
409,18-05-11,02:26:21,62.406,92.723
410,18-05-11,02:31:21,62.406,92.723
411,18-05-11,02:36:21,62.319,92.711
412,18-05-11,02:41:21,62.406,92.855
413,18-05-11,02:46:21,62.661,92.838
414,18-05-11,02:51:21,62.533,92.820
415,18-05-11,02:56:21,62.447,92.861
416,18-05-11,03:01:21,62.406,92.960
417,18-05-11,03:06:21,62.447,92.993
418,18-05-11,03:11:21,62.447,92.966
419,18-05-11,03:16:21,62.362,92.928
420,18-05-11,03:21:21,62.191,92.983
421,18-05-11,03:26:21,62.062,93.070
422,18-05-11,03:31:21,62.062,93.175
423,18-05-11,03:36:21,62.148,93.187
424,18-05-11,03:41:21,62.406,93.276
425,18-05-11,03:46:21,62.233,93.199
426,18-05-11,03:51:21,62.148,93.239
427,18-05-11,03:56:21,62.276,93.284
428,18-05-11,04:01:21,62.233,93.304
429,18-05-11,04:06:21,62.233,93.357
430,18-05-11,04:11:21,62.362,93.322
431,18-05-11,04:16:21,62.661,93.496
432,18-05-11,04:21:21,62.748,93.535
433,18-05-11,04:26:21,62.661,93.575
434,18-05-11,04:31:21,62.704,93.739
435,18-05-11,04:36:21,62.791,93.751
436,18-05-11,04:41:21,62.834,93.626
437,18-05-11,04:46:21,62.704,93.581
438,18-05-11,04:51:21,62.447,93.545
439,18-05-11,04:56:21,62.447,93.676
440,18-05-11,05:01:21,62.620,93.753
441,18-05-11,05:06:21,62.748,93.745
442,18-05-11,05:11:21,62.748,93.745
443,18-05-11,05:16:21,62.704,93.686
444,18-05-11,05:21:21,62.577,93.668
445,18-05-11,05:26:21,62.319,93.579
446,18-05-11,05:31:21,62.148,93.633
447,18-05-11,05:36:21,62.533,93.767
448,18-05-11,05:41:21,62.620,93.779
449,18-05-11,05:46:21,62.490,93.708
450,18-05-11,05:51:21,62.362,93.716
451,18-05-11,05:56:21,62.276,93.730
452,18-05-11,06:01:21,62.148,93.817
453,18-05-11,06:06:21,62.062,93.909
454,18-05-11,06:11:21,61.977,93.792
455,18-05-11,06:16:21,61.977,93.949
456,18-05-11,06:21:21,61.891,93.989
457,18-05-11,06:26:21,61.804,93.977
458,18-05-11,06:31:21,61.677,93.985
459,18-05-11,06:36:21,61.891,94.146
460,18-05-11,06:41:21,61.934,94.100
461,18-05-11,06:46:21,61.891,94.146
462,18-05-11,06:51:21,61.804,94.160
463,18-05-11,06:56:21,61.977,94.211
464,18-05-11,07:01:21,61.934,94.257
465,18-05-11,07:06:21,62.148,94.366
466,18-05-11,07:11:21,62.062,94.328
467,18-05-11,07:16:21,62.148,94.392
468,18-05-11,07:21:21,62.233,94.405
469,18-05-11,07:26:21,62.319,94.417
470,18-05-11,07:31:21,62.490,94.442
471,18-05-11,07:36:21,62.661,94.440
472,18-05-11,07:41:21,62.834,94.438
473,18-05-11,07:46:21,63.133,94.481
474,18-05-11,07:51:21,63.390,94.413
475,18-05-11,07:56:21,63.689,94.404
476,18-05-11,08:01:21,64.161,94.340
477,18-05-11,08:06:21,64.589,94.270
478,18-05-11,08:11:21,65.574,93.513
479,18-05-11,08:16:21,66.344,93.463
480,18-05-11,08:21:21,66.772,93.098
481,18-05-11,08:26:21,67.543,92.460
482,18-05-11,08:31:21,67.285,91.730
483,18-05-11,08:36:21,67.714,89.662
484,18-05-11,08:41:21,68.056,88.569
485,18-05-11,08:46:21,68.313,87.157
486,18-05-11,08:51:21,68.657,85.719
487,18-05-11,08:56:21,68.828,84.801
488,18-05-11,09:01:21,69.643,84.821
489,18-05-11,09:06:21,69.858,83.569
490,18-05-11,09:11:21,70.286,82.588
491,18-05-11,09:16:21,70.158,82.740
492,18-05-11,09:21:21,70.543,80.989
493,18-05-11,09:26:21,71.017,80.989
494,18-05-11,09:31:21,71.274,81.190
495,18-05-11,09:36:21,71.834,81.172
496,18-05-11,09:41:21,72.480,80.342
497,18-05-11,09:46:21,72.523,79.066
498,18-05-11,09:51:21,73.256,78.379
499,18-05-11,09:56:21,73.688,77.279
500,18-05-11,10:01:21,73.904,76.264
501,18-05-11,10:06:21,74.770,76.187
502,18-05-11,10:11:21,75.376,74.830
503,18-05-11,10:16:21,76.114,72.534
504,18-05-11,10:21:21,77.160,70.780
505,18-05-11,10:26:21,77.727,69.855
506,18-05-11,10:31:21,79.612,68.125
507,18-05-11,10:36:21,79.700,68.254
508,18-05-11,10:41:21,79.700,67.107
509,18-05-11,10:46:21,79.392,68.284
510,18-05-11,10:51:21,80.096,65.902
511,18-05-11,10:56:21,81.199,64.940
512,18-05-11,11:01:21,82.218,63.379
513,18-05-11,11:06:21,81.997,62.620
514,18-05-11,11:11:21,83.064,62.438
515,18-05-11,11:16:21,84.004,60.411
516,18-05-11,11:21:21,83.377,59.233
517,18-05-11,11:26:21,84.812,59.324
518,18-05-11,11:31:21,84.767,56.805
519,18-05-11,11:36:21,85.172,56.522
520,18-05-11,11:41:21,85.035,56.763
521,18-05-11,11:46:21,84.945,57.166
522,18-05-11,11:51:21,86.164,54.122
523,18-05-11,11:56:21,86.074,52.804
524,18-05-11,12:01:21,86.891,50.289
525,18-05-11,12:06:21,86.981,53.994
526,18-05-11,12:11:21,88.030,51.891
527,18-05-11,12:16:21,86.799,51.477
528,18-05-11,12:21:21,87.573,51.212
529,18-05-11,12:26:21,87.894,49.551
530,18-05-11,12:31:21,88.075,48.784
531,18-05-11,12:36:21,88.626,48.106
532,18-05-11,12:41:21,87.665,47.876
533,18-05-11,12:46:21,88.306,48.833
534,18-05-11,12:51:21,86.981,47.340
535,18-05-11,12:56:21,88.534,47.053
536,18-05-11,13:01:21,88.718,46.016
537,18-05-11,13:06:21,88.122,45.911
538,18-05-11,13:11:21,88.579,46.302
539,18-05-11,13:16:21,87.894,46.682
540,18-05-11,13:21:21,90.424,45.306
541,18-05-11,13:26:21,91.729,42.502
542,18-05-11,13:31:21,88.671,44.829
543,18-05-11,13:36:21,88.902,45.305
544,18-05-11,13:41:21,88.810,43.649
545,18-05-11,13:46:21,91.308,42.743
546,18-05-11,13:51:21,91.449,41.149
547,18-05-11,13:56:21,89.040,40.137
548,18-05-11,14:01:21,89.224,41.083
549,18-05-11,14:06:21,88.579,43.601
550,18-05-11,14:11:21,88.488,42.966
551,18-05-11,14:16:21,88.947,43.326
552,18-05-11,14:21:21,89.823,42.485
553,18-05-11,14:26:21,88.306,43.087
554,18-05-11,14:31:21,90.239,42.876
555,18-05-11,14:36:21,88.947,42.895
556,18-05-11,14:41:21,89.870,41.255
557,18-05-11,14:46:21,89.362,41.491
558,18-05-11,14:51:21,90.424,40.084
559,18-05-11,14:56:21,88.902,40.530
560,18-05-11,15:01:21,88.167,39.719
561,18-05-11,15:06:21,86.391,41.379
562,18-05-11,15:11:21,88.671,41.650
563,18-05-11,15:16:21,90.100,41.803
564,18-05-11,15:21:21,87.163,41.292
565,18-05-11,15:26:21,88.534,42.073
566,18-05-11,15:31:21,88.902,40.797
567,18-05-11,15:36:21,87.665,42.153
568,18-05-11,15:41:21,88.443,42.433
569,18-05-11,15:46:21,89.269,42.949
570,18-05-11,15:51:21,88.396,41.234
571,18-05-11,15:56:21,88.351,41.597
572,18-05-11,16:01:21,89.040,40.137
573,18-05-11,16:06:21,90.009,40.495
574,18-05-11,16:11:21,88.718,42.085
575,18-05-11,16:16:21,89.085,41.475
576,18-05-11,16:21:21,89.040,42.669
577,18-05-11,16:26:21,89.040,41.005
578,18-05-11,16:31:21,88.488,42.237
579,18-05-11,16:36:21,87.802,42.261
580,18-05-11,16:41:21,86.074,43.278
581,18-05-11,16:46:21,87.300,42.561
582,18-05-11,16:51:21,88.534,41.375
583,18-05-11,16:56:21,88.626,41.447
584,18-05-11,17:01:21,88.488,41.472
585,18-05-11,17:06:21,89.085,40.207
586,18-05-11,17:11:21,89.177,40.880
587,18-05-11,17:16:21,88.810,40.892
588,18-05-11,17:21:21,88.947,41.067
589,18-05-11,17:26:21,88.534,40.308
590,18-05-11,17:31:21,89.269,39.816
591,18-05-11,17:36:21,89.546,38.658
592,18-05-11,17:41:21,89.915,39.217
593,18-05-11,17:46:21,89.224,40.014
594,18-05-11,17:51:21,89.593,40.671
595,18-05-11,17:56:21,89.269,40.952
596,18-05-11,18:01:21,89.085,40.140
597,18-05-11,18:06:21,88.351,40.431
598,18-05-11,18:11:21,88.902,40.062
599,18-05-11,18:16:21,87.255,39.566
600,18-05-11,18:21:21,87.710,41.026
601,18-05-11,18:26:21,87.802,41.464
602,18-05-11,18:31:21,87.573,41.184
603,18-05-11,18:36:21,87.210,41.195
604,18-05-11,18:41:21,86.709,40.933
605,18-05-11,18:46:21,86.527,40.590
606,18-05-11,18:51:21,86.437,40.784
607,18-05-11,18:56:21,86.346,42.105
608,18-05-11,19:01:21,86.164,41.431
609,18-05-11,19:06:21,86.029,41.688
610,18-05-11,19:11:21,85.849,42.736
611,18-05-11,19:16:21,85.712,41.669
612,18-05-11,19:21:21,85.894,42.705
613,18-05-11,19:26:21,85.532,42.584
614,18-05-11,19:31:21,85.442,43.567
615,18-05-11,19:36:21,85.172,44.043
616,18-05-11,19:41:21,85.035,44.166
617,18-05-11,19:46:21,84.857,44.614
618,18-05-11,19:51:21,84.587,45.317
619,18-05-11,19:56:21,84.317,46.181
620,18-05-11,20:01:21,83.779,46.210
621,18-05-11,20:06:21,83.332,47.317
622,18-05-11,20:11:21,82.931,47.646
623,18-05-11,20:16:21,82.575,47.978
624,18-05-11,20:21:21,82.218,48.437
625,18-05-11,20:26:21,81.687,48.851
626,18-05-11,20:31:21,81.466,49.511
627,18-05-11,20:36:21,81.154,49.649
